protein	class	lag	features
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l15	-0.10565,128.23651,-1.42712,0.00081,0.02794,-0.00022
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l16	0.05939,-156.62433,0.46985,-0.00109,-0.02701,-0.00014
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l17	-0.09908,0.93446,-0.85387,0.00010,0.00687,-0.00011
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l1	-0.07685,19.53333,-0.28447,0.00014,0.00486,-0.00026
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l2	-0.03964,55.97417,-0.27491,0.00014,0.00880,-0.00015
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l3	0.04736,100.68078,0.34140,0.00074,0.01802,0.00004
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l4	-0.04095,52.53035,-0.37696,0.00036,0.00987,-0.00011
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l5	-0.04354,26.71880,-0.34648,0.00033,0.00962,-0.00021
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l6	0.06709,10.00209,0.04298,-0.00006,0.00326,0.00003
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l7	-0.04825,1.50641,-0.26666,0.00017,0.00305,-0.00021
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l8	-0.03064,63.23201,0.01968,0.00004,0.00660,-0.00020
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l9	-0.11727,-5.97860,-0.50652,0.00004,-0.00324,0.00024
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l10	-0.01076,-3.14798,-0.07736,-0.00023,-0.00154,0.00011
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l11	-0.00107,38.24068,0.29708,0.00025,0.00192,-0.00031
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l12	0.03234,-94.60479,0.10243,-0.00046,-0.01066,0.00034
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l13	0.08722,-29.32105,0.91147,-0.00037,-0.01045,-0.00025
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l14	0.04371,58.03015,0.31564,0.00062,0.01400,0.00001
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l15	-0.05388,-41.45798,-0.25321,-0.00017,-0.00935,-0.00038
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l16	-0.09004,-0.26331,-0.43766,0.00002,0.00085,0.00066
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l17	0.00756,-17.44235,0.09406,-0.00011,-0.00344,0.00015
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l1	0.03370,-22.48453,-0.07430,0.00022,0.00845,-0.00077
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l2	0.14420,110.93731,0.37898,0.00043,0.02477,0.00113
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l3	0.00633,111.83826,-0.17640,0.00102,0.02730,-0.00064
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l4	0.16864,197.84871,0.95707,0.00089,0.03598,0.00090
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l5	0.15540,47.96268,0.62304,0.00065,0.02061,-0.00062
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l6	0.10987,121.40227,0.50220,0.00064,0.02845,0.00061
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l7	0.01460,-23.61856,0.02901,0.00016,0.00139,-0.00069
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l8	0.10480,85.10735,0.74136,0.00040,0.01785,0.00085
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l9	0.05863,75.33453,0.15976,0.00084,0.02260,-0.00035
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l10	0.08519,136.79271,0.11575,0.00099,0.03478,0.00018
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l11	-0.00397,-64.03960,-0.19402,-0.00010,-0.00534,-0.00024
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l12	0.05161,180.16421,0.15233,0.00083,0.03178,0.00138
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l13	0.07137,31.37077,0.62115,0.00036,0.00408,-0.00037
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l14	0.08186,106.20270,0.53358,0.00070,0.02391,0.00064
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l15	0.01903,42.17595,-0.19766,0.00048,0.01323,-0.00041
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l16	0.02177,5.34254,-0.03698,0.00001,0.00494,0.00000
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l17	-0.11114,13.92416,-0.21649,0.00002,-0.00022,0.00034
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l1	0.08750,-60.20897,0.05869,-0.00057,-0.00903,-0.00013
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l2	0.09346,-30.37755,0.54018,-0.00042,-0.00764,0.00007
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l3	-0.05599,103.53980,-0.06292,0.00061,0.01350,-0.00011
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l4	-0.06333,3.15491,-0.09167,-0.00018,-0.00027,0.00039
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l5	-0.04942,26.63986,-0.60774,0.00063,0.01417,-0.00071
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l6	-0.02296,49.96208,-0.48048,0.00040,0.01545,0.00005
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l7	0.01665,146.75208,0.56957,0.00088,0.02051,-0.00009
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l8	-0.01955,225.37112,0.41662,0.00147,0.04189,0.00029
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l9	-0.06116,-0.17480,0.08739,-0.00029,-0.00551,-0.00041
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l10	-0.01098,-76.83970,-0.12679,-0.00014,-0.01075,0.00018
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l11	-0.13011,-53.95486,-0.63916,-0.00035,-0.01652,-0.00034
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l12	0.04324,-47.24497,0.28494,-0.00028,-0.00952,-0.00038
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l13	-0.02546,133.17436,-0.42179,0.00102,0.02815,-0.00040
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l14	0.04315,-150.02642,0.22420,-0.00122,-0.02834,0.00045
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l15	0.10739,29.15676,-0.00872,0.00010,0.00405,-0.00010
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l16	0.02762,103.72490,0.26811,0.00089,0.02374,-0.00021
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l17	-0.08415,9.55417,-0.75586,0.00016,0.00168,-0.00006
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l1	-0.03780,-90.77471,-0.25543,-0.00039,-0.00624,-0.00029
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l2	0.04549,-0.44090,0.22291,0.00009,0.00131,0.00026
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l3	-0.05264,-114.92545,-0.48966,-0.00058,-0.00887,-0.00007
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l4	0.02273,7.81262,0.35497,0.00015,-0.00173,-0.00007
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l5	-0.01256,-80.29262,-0.14670,-0.00063,-0.01091,0.00001
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l6	0.01802,77.39460,0.39992,0.00038,0.00681,0.00003
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l7	-0.03533,-14.90093,-0.39966,-0.00008,0.00203,-0.00008
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l8	0.00829,60.19802,0.02271,0.00027,0.00524,-0.00023
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l9	0.01688,-10.99204,-0.24070,-0.00014,0.00155,0.00022
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l10	-0.02390,64.70923,-0.05153,0.00041,0.00628,-0.00009
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l11	-0.01238,-107.90502,0.08616,-0.00080,-0.01836,-0.00003
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l12	0.00844,13.29090,0.14407,0.00018,0.00091,0.00016
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l13	-0.02241,-87.58793,-0.31382,-0.00056,-0.00967,0.00001
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l14	0.01834,-57.41694,0.34049,-0.00033,-0.01412,-0.00004
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l15	0.02358,31.74506,-0.11793,0.00034,0.01047,0.00018
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l16	0.00565,69.81999,0.28972,0.00039,0.00980,0.00017
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l17	-0.00009,-60.36375,-0.26741,-0.00035,-0.00776,-0.00008
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l1	0.07188,60.95785,0.27338,0.00056,0.01444,-0.00036
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l2	0.03603,-21.77155,0.20067,-0.00006,-0.00451,-0.00028
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l3	0.08464,103.46275,0.45508,0.00064,0.02314,0.00073
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l4	0.01802,-58.27530,0.08205,-0.00051,-0.00818,-0.00010
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l5	0.01578,-64.09103,-0.21719,-0.00025,-0.00542,-0.00041
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l6	-0.03396,-17.40763,-0.05123,-0.00010,0.00035,-0.00005
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l7	0.02292,-30.64818,0.51575,-0.00037,-0.01107,-0.00008
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l8	0.01865,-50.73145,0.02654,-0.00031,-0.00715,0.00003
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l9	-0.03293,-32.51081,-0.09702,-0.00022,-0.00919,-0.00022
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l10	0.07145,55.06163,0.74781,0.00009,-0.00043,-0.00031
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l11	0.02613,73.96758,0.20852,0.00061,0.01605,0.00035
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l12	-0.06738,14.91436,-0.76908,0.00029,0.00441,-0.00004
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l13	-0.05245,25.61942,-0.08435,0.00024,0.00257,0.00004
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l14	0.00248,109.22649,0.08990,0.00081,0.02104,0.00040
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l15	0.00797,37.97831,-0.01985,0.00024,0.00633,0.00010
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l16	0.00387,0.75282,-0.16150,-0.00016,-0.00209,0.00033
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l17	0.03922,59.15205,0.56436,0.00030,0.01057,0.00011
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l1	0.10514,88.70636,0.83385,0.00060,0.01173,-0.00009
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l2	0.10261,64.80882,0.67126,0.00035,0.00740,-0.00005
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l3	0.02722,-30.80182,0.27382,0.00005,0.00176,-0.00004
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l4	0.15643,69.72626,1.13536,0.00028,0.00979,-0.00005
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l5	0.03312,-76.72971,0.46894,-0.00036,-0.00962,-0.00016
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l6	0.05171,3.32667,0.55364,0.00006,0.00469,0.00029
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l7	-0.05475,-2.51680,-0.04267,-0.00011,-0.00605,-0.00003
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l8	0.01563,11.30207,0.27561,-0.00018,-0.00363,0.00032
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l9	0.02445,38.87210,0.40755,-0.00014,-0.00327,-0.00007
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l10	0.00692,127.63794,-0.03548,0.00085,0.01955,-0.00016
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l11	0.05194,-97.26031,0.78093,-0.00059,-0.01793,-0.00031
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l12	-0.04731,84.77874,0.09669,0.00061,0.00930,-0.00029
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l13	-0.04257,120.47536,-0.34762,0.00059,0.01764,-0.00048
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l14	-0.03713,40.71356,-0.01539,0.00041,0.00892,0.00033
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l15	-0.06340,67.01209,-0.22065,0.00063,0.00993,-0.00008
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l16	-0.00116,107.08317,-0.09157,0.00059,0.01361,-0.00020
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l17	0.01008,133.62670,0.31653,0.00077,0.01385,0.00024
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l1	-0.02392,3.20744,-0.68788,0.00016,0.00645,-0.00006
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l2	-0.05315,-75.12812,-0.63453,-0.00023,-0.00419,0.00002
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l3	0.00812,-7.73466,0.39186,-0.00009,-0.00640,0.00025
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l4	0.04633,20.52568,0.56744,0.00006,0.00106,-0.00001
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l5	0.02351,-122.14391,-0.14889,-0.00046,-0.01108,0.00007
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l6	-0.05504,-45.80727,-0.65657,-0.00014,-0.00714,0.00026
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l7	0.06526,54.49802,1.10999,0.00031,0.00502,-0.00006
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l8	0.06241,8.08221,0.02593,0.00007,0.00780,0.00011
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l9	-0.03198,3.54114,-0.38783,0.00011,0.00719,0.00027
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l10	-0.00975,71.21639,-0.25563,0.00020,0.00507,0.00001
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l11	-0.00160,67.07301,0.58710,0.00026,0.00662,0.00021
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l12	-0.05198,-104.43125,-0.15911,-0.00060,-0.01928,0.00009
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l13	-0.07015,19.34004,-0.86092,0.00013,0.00358,0.00005
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l14	0.08264,152.71002,1.05145,0.00065,0.01740,0.00035
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l15	-0.01510,-89.86426,-0.46838,-0.00044,-0.01012,-0.00008
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l16	-0.01181,-90.61905,-0.01085,-0.00046,-0.01099,-0.00005
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l17	-0.00983,-5.77567,0.16211,-0.00015,-0.00523,-0.00001
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l1	-0.08718,131.00916,-0.55387,0.00095,0.03653,0.00043
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l2	0.01210,-135.11754,1.64476,-0.00154,-0.03586,-0.00040
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l3	-0.01518,-358.19486,-0.40615,-0.00280,-0.06285,0.00028
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l4	0.09859,-90.21458,1.69269,-0.00033,-0.01292,-0.00007
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l5	-0.02487,45.42718,0.36521,0.00103,0.01283,0.00005
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l6	-0.07211,-246.16642,0.04919,-0.00116,-0.03303,-0.00006
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l7	-0.01200,103.24423,1.22411,-0.00027,-0.00720,0.00057
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l8	-0.23961,31.07269,-1.00425,-0.00000,-0.00542,-0.00010
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l9	0.14266,97.68518,1.87350,0.00110,0.02420,-0.00006
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l10	0.25845,29.20788,0.05604,0.00001,0.03876,0.00094
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l11	0.04854,116.18575,0.99281,0.00002,0.01963,0.00015
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l12	-0.02599,-58.88292,0.42420,-0.00056,-0.02101,-0.00007
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l13	-0.12305,69.70713,-0.83652,0.00122,0.00153,-0.00059
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l14	0.04663,-7.25430,-0.50687,0.00065,0.01331,-0.00028
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l15	-0.01704,87.02202,0.24240,0.00031,0.00806,-0.00085
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l16	0.09241,-283.30686,0.95649,-0.00215,-0.05814,-0.00007
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l17	-0.18195,-205.08040,-1.46157,-0.00142,-0.03969,0.00010
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l1	0.05535,-14.75993,-0.12396,0.00004,0.00448,0.00007
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l2	-0.00728,-162.32276,-0.88525,-0.00107,-0.01208,0.00003
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l3	-0.00257,-18.88296,0.25221,0.00010,-0.00492,-0.00006
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l4	0.01582,49.37337,-0.09758,0.00036,0.01219,0.00010
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l5	-0.02708,-124.19922,-0.27808,-0.00066,-0.01469,0.00002
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l6	0.01331,5.88760,0.45970,0.00002,-0.00510,-0.00006
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l7	0.06528,40.17612,1.19326,0.00009,-0.00473,-0.00003
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l8	-0.01967,-40.25779,-0.26088,-0.00029,-0.00520,0.00007
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l9	-0.19521,2.28940,-1.41996,-0.00019,-0.00535,-0.00012
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l10	-0.04103,62.04041,-0.17042,0.00032,0.00161,-0.00006
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l11	0.07356,-62.27506,0.56557,-0.00026,-0.00398,0.00015
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l12	0.09031,-138.51173,0.69221,-0.00079,-0.01385,-0.00003
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l13	0.21286,13.97107,1.50441,0.00013,0.00419,0.00005
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l14	0.05813,3.55734,0.01441,0.00011,-0.00179,-0.00022
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l15	-0.02123,-25.29721,-0.64655,-0.00011,0.00118,0.00010
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l16	0.06462,-9.58515,0.43557,-0.00016,-0.00554,0.00008
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l17	0.02549,22.65528,-0.00957,0.00006,0.00360,-0.00000
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l1	-0.09256,-102.01606,-2.25171,-0.00020,-0.00623,0.00006
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l2	-0.32605,-130.50429,-0.51827,-0.00135,-0.04746,0.00011
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l3	-0.05333,-52.55268,-0.35581,-0.00032,-0.00799,-0.00001
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l4	0.30347,137.06708,2.07715,0.00086,0.03370,-0.00012
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l5	-0.20940,-166.17768,-2.11892,-0.00098,-0.03321,-0.00005
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l6	0.06019,-95.68479,0.06300,-0.00049,-0.01818,-0.00018
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l7	0.11543,20.46215,0.78008,0.00036,0.01068,-0.00003
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l8	-0.00831,-104.22489,-0.29014,-0.00059,-0.01687,-0.00009
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l9	-0.21226,-115.26022,-1.20267,-0.00105,-0.03653,0.00003
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l10	0.12793,37.91622,1.08398,0.00034,0.00623,-0.00006
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l11	0.04230,150.10281,-0.93634,0.00106,0.03321,-0.00011
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l12	-0.10483,5.62511,-0.65061,-0.00003,-0.00722,0.00005
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l13	-0.16806,-2.91736,-0.85563,-0.00017,-0.00505,0.00003
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l14	0.28335,18.15395,2.44079,0.00009,0.00355,0.00025
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l15	-0.00463,-51.52953,-0.87958,-0.00011,0.00765,0.00004
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l16	-0.20921,102.41726,-1.35040,0.00037,0.00696,-0.00007
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l17	-0.14693,15.61940,0.33486,0.00002,-0.00601,0.00003
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l1	0.05326,-75.11614,0.14994,-0.00016,-0.00279,0.00000
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l2	-0.16537,4.24557,-0.89694,-0.00007,-0.00235,0.00020
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l3	-0.01829,16.96331,-0.17865,0.00001,0.00260,0.00027
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l4	0.13714,-92.31735,0.93448,-0.00032,-0.00762,0.00005
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l5	0.04669,61.12438,-0.37402,0.00026,0.01609,0.00021
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l6	-0.01196,-66.17111,-0.19667,-0.00023,-0.00651,0.00048
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l7	0.06033,31.75961,0.92092,0.00002,-0.00006,0.00011
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l8	0.05915,-1.67293,0.09681,0.00002,0.00231,0.00015
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l9	-0.01057,-78.98231,0.02365,-0.00059,-0.01518,0.00020
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l10	0.06221,68.37279,0.10189,0.00037,0.01287,0.00008
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l11	0.03176,38.44192,-0.01811,0.00029,0.01084,0.00013
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l12	-0.04913,67.02005,-0.24168,0.00029,0.00937,0.00047
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l13	-0.05775,-44.71895,-0.13891,-0.00031,-0.00833,0.00004
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l14	0.09652,78.82285,1.11219,0.00034,0.01234,0.00028
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l15	-0.00436,-51.23441,-0.08796,-0.00043,-0.00691,0.00021
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l16	-0.03595,-48.07416,-0.15810,-0.00026,-0.00782,0.00003
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l17	-0.01966,69.95276,-0.29411,0.00032,0.01104,0.00013
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l1	-0.12801,-79.43529,-1.44132,-0.00046,-0.01119,-0.00014
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l2	0.01805,-92.67610,0.07946,-0.00061,-0.02038,0.00028
