protein	class	lag	features
VO:_VO_0011185	1	l5	0.03895,-98.39958,0.17031,-0.00045,-0.01030,-0.00002
VO:_VO_0011185	1	l6	-0.00801,-9.56356,-0.01071,-0.00004,-0.00471,0.00014
VO:_VO_0011185	1	l7	-0.00655,33.26214,0.11464,0.00017,0.00196,-0.00034
VO:_VO_0011185	1	l8	0.00216,-7.36185,0.15663,0.00005,0.00014,-0.00021
VO:_VO_0011185	1	l9	-0.00340,-66.07169,0.05472,-0.00060,-0.00988,0.00008
VO:_VO_0011186	1	l1	0.08968,-55.34276,0.07099,-0.00002,0.00328,-0.00014
VO:_VO_0011186	1	l2	0.02636,65.54591,-0.22597,0.00049,0.01489,-0.00005
VO:_VO_0011186	1	l3	0.26258,250.17376,1.04826,0.00175,0.05287,0.00029
VO:_VO_0011186	1	l4	0.11752,-23.30611,0.79075,-0.00016,-0.00338,0.00027
VO:_VO_0011186	1	l5	0.06844,-125.72960,-0.02252,-0.00038,-0.00840,-0.00018
VO:_VO_0011186	1	l6	0.05608,29.64943,0.24274,-0.00000,0.00631,0.00027
VO:_VO_0011186	1	l7	0.18144,12.85651,1.03677,-0.00019,-0.00368,-0.00018
VO:_VO_0011186	1	l8	0.17985,-14.61276,0.86832,-0.00003,0.00027,-0.00018
VO:_VO_0011186	1	l9	0.03787,68.90867,0.45215,0.00021,0.01401,0.00006
VO:_VO_0011266	1	l1	-0.04180,40.78268,-0.62902,0.00038,0.01260,0.00019
VO:_VO_0011266	1	l2	-0.11520,-31.55440,-0.81420,-0.00021,-0.00561,0.00005
VO:_VO_0011266	1	l3	-0.02477,1.56021,-0.33743,0.00006,0.00494,-0.00014
VO:_VO_0011266	1	l4	0.11426,-76.31697,0.15163,-0.00028,-0.00069,0.00006
VO:_VO_0011266	1	l5	0.02150,-44.32227,0.21173,-0.00038,-0.01073,-0.00005
VO:_VO_0011266	1	l6	-0.11952,-104.73837,-0.87505,-0.00066,-0.01742,-0.00011
VO:_VO_0011266	1	l7	0.01691,10.07397,0.31673,-0.00018,0.00063,0.00026
VO:_VO_0011266	1	l8	0.13813,63.72698,0.59437,0.00048,0.01418,0.00020
VO:_VO_0011266	1	l9	0.00810,-16.52240,0.31707,-0.00015,-0.00647,-0.00002
VO:_VO_0011268	1	l1	-0.12718,38.53555,-0.79432,-0.00014,-0.00234,-0.00029
VO:_VO_0011268	1	l2	0.00023,28.08499,-0.54002,0.00015,0.01213,0.00039
VO:_VO_0011268	1	l3	-0.02315,20.49427,-0.13134,0.00004,0.00352,-0.00025
VO:_VO_0011268	1	l4	0.16746,150.33472,1.05881,0.00069,0.02529,0.00039
VO:_VO_0011268	1	l5	-0.05508,59.59739,-1.02125,0.00031,0.01363,-0.00014
VO:_VO_0011268	1	l6	-0.02367,-17.76748,-0.08225,-0.00030,-0.00188,0.00025
VO:_VO_0011268	1	l7	-0.01012,25.29023,-0.09691,-0.00009,0.00295,-0.00001
VO:_VO_0011268	1	l8	0.07823,68.44824,0.54843,0.00060,0.01552,0.00057
VO:_VO_0011268	1	l9	-0.02164,8.25701,0.15920,0.00002,0.00229,0.00028
VO:_VO_0011269	1	l1	-0.03952,-30.22029,-0.66149,-0.00009,-0.00005,-0.00004
VO:_VO_0011269	1	l2	0.00055,-53.92260,-0.12768,-0.00037,-0.00899,-0.00012
VO:_VO_0011269	1	l3	0.09340,-126.18102,0.23898,-0.00049,-0.01172,0.00030
VO:_VO_0011269	1	l4	-0.14466,5.77218,-0.53831,0.00007,-0.00031,-0.00013
VO:_VO_0011269	1	l5	-0.07284,-47.96523,-0.40707,-0.00030,-0.01178,0.00009
VO:_VO_0011269	1	l6	-0.03825,-17.37333,-0.38733,-0.00006,0.00202,-0.00009
VO:_VO_0011269	1	l7	0.05565,14.46966,0.17286,-0.00008,0.00052,0.00010
VO:_VO_0011269	1	l8	0.01499,-21.78034,0.24164,-0.00009,-0.00094,0.00046
VO:_VO_0011269	1	l9	0.05327,-95.01163,0.23907,-0.00052,-0.01159,0.00013
VO:_VO_0011270	1	l1	-0.05656,23.45341,-0.45501,-0.00007,0.00533,0.00023
VO:_VO_0011270	1	l2	0.05129,-110.48069,-0.15252,-0.00069,-0.01648,0.00030
VO:_VO_0011270	1	l3	-0.07490,-193.80082,0.12981,-0.00161,-0.04482,-0.00004
VO:_VO_0011270	1	l4	-0.03582,168.72552,0.52285,0.00071,0.01844,-0.00009
VO:_VO_0011270	1	l5	-0.08678,64.05672,-0.57147,0.00058,0.01903,-0.00007
VO:_VO_0011270	1	l6	0.14240,-29.38708,-0.37719,0.00007,0.01138,-0.00025
VO:_VO_0011270	1	l7	0.09325,-20.19940,0.73386,-0.00032,0.00132,-0.00031
VO:_VO_0011270	1	l8	0.17627,126.77574,1.37369,0.00060,0.01485,0.00038
VO:_VO_0011270	1	l9	-0.14187,73.91019,-0.92305,0.00048,0.00898,0.00008
VO:_VO_0011271	1	l1	-0.03283,-172.53294,-0.74004,-0.00069,-0.02060,-0.00017
VO:_VO_0011271	1	l2	-0.08685,122.96039,-0.58032,0.00078,0.02154,-0.00013
VO:_VO_0011271	1	l3	0.10407,-42.69967,1.07274,-0.00039,-0.00957,0.00034
VO:_VO_0011271	1	l4	-0.00673,-50.73754,-0.49002,-0.00007,0.00063,0.00009
VO:_VO_0011271	1	l5	-0.03130,8.82946,-0.09996,0.00010,0.00285,0.00009
VO:_VO_0011271	1	l6	0.03014,-56.57809,0.17057,-0.00025,-0.00840,0.00001
VO:_VO_0011271	1	l7	-0.02937,14.27769,-0.21501,-0.00013,0.00030,-0.00023
VO:_VO_0011271	1	l8	0.01201,-102.39999,0.06362,-0.00048,-0.01450,-0.00052
VO:_VO_0011271	1	l9	-0.04082,-23.31591,-0.39800,-0.00031,-0.00410,0.00012
VO:_VO_0011272	1	l1	-0.09274,-12.27368,-0.49900,-0.00021,-0.00291,-0.00016
VO:_VO_0011272	1	l2	0.02761,-26.72921,-0.59046,0.00002,0.00128,0.00027
VO:_VO_0011272	1	l3	-0.08327,-12.74061,-0.34157,-0.00022,-0.00495,-0.00013
VO:_VO_0011272	1	l4	0.02678,39.37998,0.42298,0.00027,0.00014,0.00001
VO:_VO_0011272	1	l5	0.04404,8.14072,0.37840,0.00017,0.00391,0.00022
VO:_VO_0011272	1	l6	-0.04817,-39.07828,-0.63418,-0.00013,-0.00526,-0.00013
VO:_VO_0011272	1	l7	-0.06403,-3.76984,-0.66430,0.00007,0.00322,0.00041
VO:_VO_0011272	1	l8	0.06210,-61.21112,0.07499,-0.00041,-0.00991,0.00037
VO:_VO_0011272	1	l9	-0.08861,-0.39766,-0.15279,-0.00017,-0.00342,-0.00007
VO:_VO_0011303	1	l1	-0.09383,-24.90665,-0.69194,0.00001,0.00131,-0.00002
VO:_VO_0011303	1	l2	-0.06787,43.18174,-0.43017,0.00015,0.00406,-0.00010
VO:_VO_0011303	1	l3	0.02738,-21.44746,0.29888,-0.00021,-0.00480,0.00009
VO:_VO_0011303	1	l4	-0.01309,28.21147,-0.17868,0.00005,0.00528,-0.00012
VO:_VO_0011303	1	l5	-0.09413,-35.92067,-0.85739,-0.00015,-0.00457,0.00000
VO:_VO_0011303	1	l6	0.04121,-18.53814,0.02058,-0.00005,0.00339,-0.00007
VO:_VO_0011303	1	l7	0.05004,72.60133,0.44862,0.00035,0.00924,0.00012
VO:_VO_0011303	1	l8	-0.06929,-94.92407,-0.33366,-0.00054,-0.01466,-0.00021
VO:_VO_0011303	1	l9	-0.00442,-23.60531,0.21481,-0.00021,-0.00503,-0.00004
VO:_VO_0011304	1	l1	-0.13711,10.78329,-1.04974,0.00025,0.00522,-0.00047
VO:_VO_0011304	1	l2	0.06506,31.62166,0.15998,0.00008,0.00720,-0.00001
VO:_VO_0011304	1	l3	-0.01897,-76.28345,-0.26037,-0.00040,-0.00371,0.00027
VO:_VO_0011304	1	l4	-0.01903,12.46754,0.07545,-0.00018,0.00188,0.00027
VO:_VO_0011304	1	l5	0.09054,5.22477,0.44503,-0.00001,0.00251,0.00030
VO:_VO_0011304	1	l6	-0.08191,84.52748,-0.17778,0.00024,0.00062,-0.00011
VO:_VO_0011304	1	l7	0.00601,47.84355,0.05724,0.00041,0.00776,-0.00028
VO:_VO_0011304	1	l8	-0.02446,-94.32309,-0.17901,-0.00066,-0.01514,-0.00013
VO:_VO_0011304	1	l9	-0.00088,15.13380,0.23677,0.00018,0.00208,-0.00043
VO:_VO_0011317	1	l1	-0.06534,32.88481,-0.56323,0.00028,0.00769,-0.00014
VO:_VO_0011317	1	l2	0.01430,-30.08377,-0.07417,-0.00012,-0.00102,-0.00002
VO:_VO_0011317	1	l3	-0.05107,-84.44861,-0.57717,-0.00033,-0.00826,-0.00004
VO:_VO_0011317	1	l4	-0.04245,-42.79064,-0.66614,-0.00012,0.00023,0.00002
VO:_VO_0011317	1	l5	0.00050,-44.56506,-0.18989,-0.00016,-0.00364,-0.00008
VO:_VO_0011317	1	l6	0.00862,-20.54547,0.07295,-0.00002,-0.00213,0.00001
VO:_VO_0011317	1	l7	0.00708,5.50221,-0.06555,0.00004,0.00044,-0.00011
VO:_VO_0011317	1	l8	0.00209,33.96916,0.09472,0.00012,0.00380,-0.00004
VO:_VO_0011317	1	l9	-0.00913,14.13210,-0.24681,0.00014,0.00504,0.00002
VO:_VO_0011321	1	l1	-0.09182,31.44623,-0.44449,-0.00004,-0.00041,-0.00007
VO:_VO_0011321	1	l2	-0.12929,-64.39663,-1.53220,-0.00025,-0.00212,-0.00000
VO:_VO_0011321	1	l3	-0.02332,-70.42793,-0.00975,-0.00060,-0.01684,-0.00004
VO:_VO_0011321	1	l4	0.12203,-34.15078,0.98939,-0.00027,-0.00309,-0.00010
VO:_VO_0011321	1	l5	-0.14704,-40.26206,-1.18526,-0.00028,-0.00934,-0.00011
VO:_VO_0011321	1	l6	-0.08369,-72.93332,-0.66220,-0.00035,-0.01392,-0.00017
VO:_VO_0011321	1	l7	0.07720,64.46731,0.69473,0.00026,0.00524,0.00024
VO:_VO_0011321	1	l8	-0.02299,-11.90758,0.26914,-0.00020,-0.00698,0.00005
VO:_VO_0011321	1	l9	-0.05619,1.59764,-0.83558,0.00035,0.00796,0.00003
VO:_VO_0011335	1	l1	-0.03886,6.79900,-0.32121,-0.00004,0.00376,0.00028
VO:_VO_0011335	1	l2	-0.00762,25.37235,-0.18300,0.00032,0.00672,-0.00008
VO:_VO_0011335	1	l3	-0.01184,21.10534,-0.56706,0.00041,0.01356,0.00033
VO:_VO_0011335	1	l4	0.02397,43.49677,-0.14378,0.00032,0.00893,0.00010
VO:_VO_0011335	1	l5	-0.06383,-45.89786,-0.39892,-0.00018,-0.00618,-0.00036
VO:_VO_0011335	1	l6	-0.01216,50.20862,0.23866,0.00009,0.00318,-0.00016
VO:_VO_0011335	1	l7	0.00668,66.37181,-0.25415,0.00040,0.01381,0.00013
VO:_VO_0011335	1	l8	0.01796,35.57832,-0.21949,0.00022,0.00851,0.00028
VO:_VO_0011335	1	l9	0.01474,-23.14282,-0.27444,-0.00003,0.00102,-0.00003
VO:_VO_0011336	1	l1	-0.00655,-27.45899,-0.01483,-0.00022,-0.00179,0.00019
VO:_VO_0011336	1	l2	-0.10028,-38.95924,-0.72195,-0.00021,-0.00493,0.00009
VO:_VO_0011336	1	l3	0.05179,37.21294,-0.11169,0.00048,0.01853,0.00052
VO:_VO_0011336	1	l4	0.01492,35.59853,0.23807,0.00032,0.00931,-0.00010
VO:_VO_0011336	1	l5	-0.04428,-28.49956,-0.53028,-0.00010,0.00079,-0.00036
VO:_VO_0011336	1	l6	-0.07404,23.81186,-0.41987,0.00007,-0.00082,0.00017
VO:_VO_0011336	1	l7	0.06044,-31.15166,0.61309,-0.00002,-0.00217,-0.00008
VO:_VO_0011336	1	l8	-0.00761,-6.84227,0.06006,0.00005,-0.00305,-0.00023
VO:_VO_0011336	1	l9	-0.04011,-0.11584,-0.17117,-0.00013,-0.00792,0.00028
VO:_VO_0011337	1	l1	-0.12025,-51.05660,-0.59483,-0.00015,-0.01200,-0.00014
VO:_VO_0011337	1	l2	-0.22138,-78.22191,-1.94542,-0.00058,-0.01439,-0.00011
VO:_VO_0011337	1	l3	0.20355,109.03502,1.50243,0.00064,0.02280,0.00021
VO:_VO_0011337	1	l4	0.08326,-45.53306,0.81207,-0.00037,-0.00570,0.00012
VO:_VO_0011337	1	l5	-0.13387,-56.99306,-1.49519,-0.00049,-0.01175,-0.00001
VO:_VO_0011337	1	l6	-0.02652,-15.00914,-1.12611,0.00011,0.00603,-0.00019
VO:_VO_0011337	1	l7	0.15871,70.63019,2.07211,0.00040,0.00657,-0.00005
VO:_VO_0011337	1	l8	0.01243,-31.51496,0.38187,-0.00012,-0.00872,0.00017
VO:_VO_0011337	1	l9	-0.08067,163.71464,-0.71764,0.00084,0.01877,-0.00027
VO:_VO_0011339	1	l1	-0.02487,-26.02792,-0.20162,-0.00014,-0.00409,-0.00018
VO:_VO_0011339	1	l2	-0.06482,27.46073,-0.48291,0.00032,0.00488,-0.00009
VO:_VO_0011339	1	l3	0.02660,1.46081,0.04023,-0.00014,0.00004,0.00010
VO:_VO_0011339	1	l4	-0.05080,-86.45733,-0.28961,-0.00059,-0.01218,0.00015
VO:_VO_0011339	1	l5	-0.01964,49.90425,0.13954,0.00013,0.00558,0.00012
VO:_VO_0011339	1	l6	-0.04216,-105.18329,-0.47714,-0.00078,-0.01725,-0.00031
VO:_VO_0011339	1	l7	0.06369,-3.80649,0.32304,-0.00001,0.00326,-0.00011
VO:_VO_0011339	1	l8	0.03782,13.29188,-0.08171,0.00026,0.00730,0.00013
VO:_VO_0011339	1	l9	-0.04017,44.54397,0.10722,0.00037,0.00774,-0.00047
VO:_VO_0011341	1	l1	-0.09090,9.93882,-0.73541,0.00009,0.00390,-0.00001
VO:_VO_0011341	1	l2	0.02711,-103.50546,0.18376,-0.00056,-0.01518,-0.00017
VO:_VO_0011341	1	l3	-0.01389,-25.64939,-0.05329,0.00001,0.00038,-0.00001
VO:_VO_0011341	1	l4	-0.00865,8.04215,-0.08335,0.00006,0.00475,0.00021
VO:_VO_0011341	1	l5	0.05615,-5.36992,0.14415,-0.00000,0.00354,0.00016
VO:_VO_0011341	1	l6	-0.00505,39.64798,0.02154,0.00036,0.00783,-0.00004
VO:_VO_0011341	1	l7	0.02203,62.91602,0.07964,0.00047,0.01297,0.00002
VO:_VO_0011341	1	l8	0.00999,44.59938,0.02294,0.00031,0.00569,-0.00007
VO:_VO_0011341	1	l9	-0.00111,-10.45248,0.07861,-0.00004,-0.00024,0.00005
VO:_VO_0011344	1	l1	-0.03681,-110.57544,-0.11146,-0.00036,-0.01529,-0.00010
VO:_VO_0011344	1	l2	0.08713,-129.77039,0.52614,-0.00060,-0.01798,0.00003
VO:_VO_0011344	1	l3	-0.07976,14.77089,-0.35830,0.00001,0.00069,0.00014
VO:_VO_0011344	1	l4	0.08516,55.57263,0.01679,0.00040,0.01124,-0.00008
VO:_VO_0011344	1	l5	-0.03620,-28.52513,0.04388,-0.00003,-0.00589,-0.00018
VO:_VO_0011344	1	l6	0.03113,83.04643,0.15235,0.00053,0.00976,0.00022
VO:_VO_0011344	1	l7	-0.08063,54.19458,-0.23687,0.00023,0.00295,-0.00009
VO:_VO_0011344	1	l8	0.14606,-198.13321,0.25220,-0.00109,-0.02129,-0.00000
VO:_VO_0011344	1	l9	0.00046,25.70671,-0.02375,-0.00004,0.00325,-0.00023
VO:_VO_0012384	1	l1	-0.01046,-14.17287,-0.07141,-0.00005,-0.00176,-0.00023
VO:_VO_0012384	1	l2	0.06182,-30.83238,0.43924,-0.00018,-0.00572,0.00027
VO:_VO_0012384	1	l3	-0.09860,-32.85189,-0.24180,-0.00016,-0.00920,-0.00017
VO:_VO_0012384	1	l4	-0.01474,-38.25778,-0.44896,-0.00034,-0.00975,-0.00003
VO:_VO_0012384	1	l5	0.00543,-134.97708,-0.16665,-0.00062,-0.01710,0.00023
VO:_VO_0012384	1	l6	-0.02998,61.12145,-0.07505,0.00035,0.01136,-0.00019
VO:_VO_0012384	1	l7	0.02532,6.26967,0.56275,0.00012,0.00749,0.00021
VO:_VO_0012384	1	l8	-0.02928,-7.70421,-0.24281,-0.00004,-0.00028,-0.00010
VO:_VO_0012384	1	l9	-0.00712,-2.71993,-0.27559,-0.00006,-0.00188,-0.00021
VO:_VO_0012385	1	l1	-0.05725,85.61979,-0.57004,0.00043,0.01462,-0.00036
VO:_VO_0012385	1	l2	0.07941,-120.42410,0.60232,-0.00053,-0.01729,0.00016
VO:_VO_0012385	1	l3	-0.01466,-90.55836,0.06079,-0.00042,-0.01312,-0.00013
VO:_VO_0012385	1	l4	0.02309,-59.88132,-0.33805,-0.00033,-0.00727,-0.00009
VO:_VO_0012385	1	l5	-0.03325,42.71197,-0.44009,0.00008,0.00327,0.00031
VO:_VO_0012385	1	l6	-0.00902,-2.36807,0.42630,0.00002,-0.00083,-0.00008
VO:_VO_0012385	1	l7	0.09028,-41.95963,0.56284,-0.00013,-0.00107,0.00016
VO:_VO_0012385	1	l8	-0.00337,-48.07866,0.06561,-0.00025,-0.00503,-0.00027
VO:_VO_0012385	1	l9	0.01031,-29.66207,-0.05755,-0.00020,-0.00224,0.00022
VO:_VO_0012386	1	l1	0.04143,15.98776,0.39649,0.00007,0.00141,0.00003
VO:_VO_0012386	1	l2	-0.13593,-88.01073,-1.12404,-0.00031,-0.01739,-0.00025
VO:_VO_0012386	1	l3	0.06467,10.42977,1.01461,-0.00002,-0.00158,0.00038
VO:_VO_0012386	1	l4	0.12907,-5.35795,1.32752,-0.00014,-0.00280,-0.00031
VO:_VO_0012386	1	l5	0.01064,140.25456,-0.18469,0.00081,0.02184,0.00016
VO:_VO_0012386	1	l6	-0.11081,17.50822,-0.78272,-0.00002,-0.00232,-0.00015
VO:_VO_0012386	1	l7	0.06271,-17.55357,0.55013,-0.00030,-0.00496,-0.00027
VO:_VO_0012386	1	l8	-0.02181,-42.17061,0.39240,-0.00028,-0.01281,-0.00011
VO:_VO_0012386	1	l9	0.01303,-91.90800,0.14103,-0.00034,-0.00366,0.00028
VO:_VO_0012387	1	l1	-0.01074,97.62496,-0.22676,0.00053,0.02016,0.00018
VO:_VO_0012387	1	l2	0.03178,113.11840,-0.36818,0.00054,0.01679,-0.00010
VO:_VO_0012387	1	l3	0.04043,-16.09453,0.21534,-0.00011,-0.00469,0.00010
VO:_VO_0012387	1	l4	0.15309,38.58504,0.94388,0.00040,0.00875,-0.00026
VO:_VO_0012387	1	l5	-0.09065,-6.61453,-0.70804,-0.00011,-0.00032,0.00043
VO:_VO_0012387	1	l6	0.00321,-83.57860,0.53874,-0.00058,-0.01515,0.00010
VO:_VO_0012387	1	l7	0.14448,-30.14050,0.73001,0.00010,0.00608,0.00018
VO:_VO_0012387	1	l8	0.09291,-3.28152,0.73166,0.00014,0.00627,-0.00007
VO:_VO_0012387	1	l9	-0.04320,-32.19905,-0.17265,-0.00026,-0.01174,-0.00021
VO:_VO_0012399	1	l1	-0.00871,-40.88963,-0.21366,-0.00031,-0.00427,0.00011
VO:_VO_0012399	1	l2	-0.05801,-86.92632,-0.34769,-0.00028,-0.01253,0.00003
VO:_VO_0012399	1	l3	0.03115,-50.16168,-0.26911,-0.00034,-0.00654,0.00005
VO:_VO_0012399	1	l4	-0.01560,46.40411,-0.16966,0.00047,0.00778,0.00006
VO:_VO_0012399	1	l5	-0.01678,-24.08809,-0.41268,0.00009,0.01091,-0.00009
VO:_VO_0012399	1	l6	0.02159,-90.97985,-0.02462,-0.00042,-0.00875,0.00000
VO:_VO_0012399	1	l7	0.05370,-69.16509,0.21489,-0.00022,-0.01007,-0.00005
VO:_VO_0012399	1	l8	0.04797,121.49363,0.50523,0.00081,0.02116,0.00016
VO:_VO_0012399	1	l9	0.03536,-12.23996,-0.37704,-0.00013,0.00394,-0.00012
VO:_VO_0012400	1	l1	0.05938,-123.98683,0.49318,-0.00100,-0.02484,-0.00001
VO:_VO_0012400	1	l2	-0.08890,-68.12404,-0.05080,-0.00031,-0.01816,0.00050
VO:_VO_0012400	1	l3	0.04172,-142.99493,0.03968,-0.00071,-0.01534,0.00011
VO:_VO_0012400	1	l4	-0.02121,2.54688,0.19479,0.00002,0.00417,0.00040
VO:_VO_0012400	1	l5	0.13755,108.33120,0.82703,0.00073,0.01821,0.00035
VO:_VO_0012400	1	l6	0.03488,-5.72046,0.54866,-0.00023,-0.01156,0.00018
VO:_VO_0012400	1	l7	0.07001,15.82270,0.48755,0.00007,-0.00445,0.00003
VO:_VO_0012400	1	l8	0.05209,-19.70427,-0.17679,0.00008,0.00020,0.00004
VO:_VO_0012400	1	l9	0.00557,-33.73386,0.31007,-0.00044,-0.00927,0.00009
VO:_VO_0012401	1	l1	-0.06488,-3.27580,-0.45293,0.00018,0.00421,0.00017
VO:_VO_0012401	1	l2	0.08855,153.12248,0.63537,0.00067,0.01654,0.00036
VO:_VO_0012401	1	l3	-0.08201,5.28704,-0.75332,0.00001,0.00814,-0.00003
VO:_VO_0012401	1	l4	0.06778,134.04257,0.93097,0.00061,0.01228,0.00025
VO:_VO_0012401	1	l5	0.08904,-35.76643,0.26019,-0.00003,0.00174,-0.00040
VO:_VO_0012401	1	l6	0.02883,98.58790,0.55307,0.00062,0.00113,-0.00002
VO:_VO_0012401	1	l7	-0.04447,3.60301,-0.38154,-0.00011,-0.00538,0.00020
VO:_VO_0012401	1	l8	-0.00676,-8.56187,0.07143,0.00015,-0.00483,-0.00021
VO:_VO_0012401	1	l9	-0.00798,-13.21285,0.03923,-0.00035,-0.01064,0.00014
VO:_VO_0012405	1	l1	-0.02616,96.31053,-0.23319,0.00054,0.01804,-0.00020
VO:_VO_0012405	1	l2	-0.00017,-22.56092,-0.20528,-0.00001,-0.00049,-0.00001
VO:_VO_0012405	1	l3	0.03248,1.42056,-0.03995,0.00008,0.00205,-0.00025
VO:_VO_0012405	1	l4	-0.01732,-93.28306,-0.40119,-0.00072,-0.01071,0.00004
VO:_VO_0012405	1	l5	0.01340,-9.67987,0.04123,0.00006,0.00272,-0.00009
VO:_VO_0012405	1	l6	-0.05067,-44.50326,-0.53294,-0.00013,-0.00176,0.00021
VO:_VO_0012405	1	l7	0.02397,25.08442,0.24369,0.00031,0.00562,0.00012
VO:_VO_0012405	1	l8	-0.01313,43.06980,0.07983,0.00021,0.00566,0.00031
VO:_VO_0012405	1	l9	-0.01511,56.04455,-0.00277,0.00022,0.00435,-0.00013
VO:_VO_0012406	1	l1	-0.04724,-128.27320,-0.94212,-0.00064,-0.01051,-0.00006
VO:_VO_0012406	1	l2	0.03363,19.20310,0.42728,0.00020,0.00364,-0.00010
VO:_VO_0012406	1	l3	-0.08905,-102.55651,-0.90962,-0.00046,-0.00704,-0.00008
VO:_VO_0012406	1	l4	0.01091,37.78168,0.12230,0.00009,-0.00018,-0.00004
VO:_VO_0012406	1	l5	-0.12360,-34.55285,-0.66799,-0.00006,-0.00377,-0.00003
VO:_VO_0012406	1	l6	0.04368,81.32966,0.56746,0.00031,0.00481,-0.00005
VO:_VO_0012406	1	l7	-0.06022,-12.87663,-0.47389,0.00014,0.00322,0.00031
VO:_VO_0012406	1	l8	0.13111,96.29606,0.72573,0.00063,0.01768,-0.00016
VO:_VO_0012406	1	l9	0.00024,-115.96677,-0.23288,-0.00056,-0.01220,-0.00001
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l1	-0.07433,-66.32142,-0.67910,-0.00032,-0.01215,-0.00035
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l2	-0.05477,-61.59115,-0.32771,-0.00040,-0.01004,-0.00009
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l3	0.00494,19.10785,0.20368,-0.00000,0.00259,-0.00002
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l4	0.03162,-5.18618,0.24459,0.00003,-0.00309,-0.00012
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l5	-0.00010,145.45124,-0.38251,0.00079,0.02799,0.00087
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l6	-0.01913,-2.55018,-0.17278,0.00014,-0.00113,-0.00012
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l7	0.02062,22.15329,0.35801,-0.00005,0.00106,-0.00013
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l8	-0.03576,-44.91791,-0.36466,-0.00035,-0.00799,-0.00020
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	l9	-0.03654,1.65538,-0.22509,0.00015,0.00084,-0.00000
gi	1	l1	-0.06091,55.56067,-0.38560,0.00026,0.00931,-0.00035
gi	1	l2	-0.15762,-2.62094,-1.24780,-0.00002,0.00589,0.00041
gi	1	l3	0.03819,-2.89354,0.74356,0.00007,-0.00372,-0.00018
gi	1	l4	0.15668,26.36012,0.95172,-0.00009,0.00532,0.00048
gi	1	l5	-0.05150,22.32259,-0.39854,0.00006,0.00157,-0.00003
gi	1	l6	-0.06380,-138.72973,-0.48807,-0.00082,-0.02323,0.00034
gi	1	l7	0.07958,122.59869,0.85921,0.00050,0.01576,-0.00022
gi	1	l8	0.05297,126.26592,0.22157,0.00043,0.01584,-0.00013
gi	1	l9	-0.00317,-111.67576,-0.41224,-0.00056,-0.00790,-0.00032
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l1	-0.00480,-22.60156,-0.43721,0.00020,0.00318,-0.00027
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l2	-0.03131,-15.33611,-0.46520,0.00008,0.00096,0.00003
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l3	0.01260,-40.68851,0.19723,-0.00027,-0.01024,0.00016
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l4	-0.08664,-38.60596,0.13693,-0.00048,-0.01256,0.00031
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l5	0.01396,21.89215,-0.24420,0.00009,0.00547,0.00022
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l6	-0.07536,11.78313,-0.69032,0.00025,0.00561,0.00010
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l7	-0.03458,58.85869,0.11554,0.00051,0.01158,-0.00021
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l8	-0.06193,-39.68536,-0.61028,-0.00022,0.00169,0.00012
WP_0029644141_MULTISPECIES:_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	l9	-0.01602,91.91965,-0.25906,0.00076,0.01774,0.00032
WP_0029647671_MULTISPECIES:_Lrp/AsnC_family_transcriptional_regulator_[Brucella]	1	l1	-0.14027,7.87492,-0.56760,0.00015,0.00143,-0.00011
WP_0029647671_MULTISPECIES:_Lrp/AsnC_family_transcriptional_regulator_[Brucella]	1	l2	-0.03035,-44.59405,-0.69601,-0.00003,0.00615,-0.00015
WP_0029647671_MULTISPECIES:_Lrp/AsnC_family_transcriptional_regulator_[Brucella]	1	l3	-0.06972,-3.54885,-0.01291,-0.00044,-0.01100,0.00004
WP_0029647671_MULTISPECIES:_Lrp/AsnC_family_transcriptional_regulator_[Brucella]	1	l4	0.04645,-12.83567,0.36058,0.00029,0.00002,0.00037
