protein	class	lag	features
AII822801_botulinum_neurotoxin_type_E_variant_E1_[Clostridium_botulinum]	1	l8	0.00186,-0.00037,-0.00043,0.00365,0.00083
ADD913051_C2I_[Clostridium_botulinum_C]	1	l1	-0.00504,-0.00033,0.00215,0.00348,-0.00208
ADD913051_C2I_[Clostridium_botulinum_C]	1	l2	-0.00427,0.00226,0.00499,0.00565,0.00114
ADD913051_C2I_[Clostridium_botulinum_C]	1	l3	-0.00132,0.00072,-0.00034,0.00351,0.00035
ADD913051_C2I_[Clostridium_botulinum_C]	1	l4	-0.00241,0.00270,0.00223,0.00638,0.00374
ADD913051_C2I_[Clostridium_botulinum_C]	1	l5	0.00134,0.00263,0.00311,0.00772,-0.00132
ADD913051_C2I_[Clostridium_botulinum_C]	1	l6	-0.00384,-0.00067,0.00245,0.00693,0.00348
ADD913051_C2I_[Clostridium_botulinum_C]	1	l7	0.00059,-0.00236,0.00353,0.00496,0.00063
ADD913051_C2I_[Clostridium_botulinum_C]	1	l8	0.00002,0.00324,0.00107,0.00506,0.00301
ADD913061_C2II_[Clostridium_botulinum_C]	1	l1	-0.00362,0.00121,0.00252,0.00272,-0.00016
ADD913061_C2II_[Clostridium_botulinum_C]	1	l2	-0.00411,0.00213,0.00012,0.00322,0.00193
ADD913061_C2II_[Clostridium_botulinum_C]	1	l3	-0.00349,0.00111,0.00095,0.00042,-0.00092
ADD913061_C2II_[Clostridium_botulinum_C]	1	l4	0.00006,-0.00030,0.00073,0.00204,0.00229
ADD913061_C2II_[Clostridium_botulinum_C]	1	l5	-0.00144,0.00037,0.00118,0.00344,-0.00012
ADD913061_C2II_[Clostridium_botulinum_C]	1	l6	0.00166,0.00545,-0.00046,0.00453,0.00377
ADD913061_C2II_[Clostridium_botulinum_C]	1	l7	0.00273,0.00391,0.00063,0.00429,0.00129
ADD913061_C2II_[Clostridium_botulinum_C]	1	l8	-0.00031,0.00482,0.00231,0.00350,-0.00010
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l1	0.00261,0.00142,-0.00172,0.00333,-0.00085
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l2	-0.00741,-0.00183,0.00431,0.00509,0.00163
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l3	-0.00420,0.00368,-0.00236,0.00431,-0.00441
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l4	-0.00806,-0.00256,-0.00403,0.00482,-0.00273
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l5	-0.00535,0.00385,-0.00221,0.00626,0.00593
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l6	-0.00305,0.00183,-0.00459,0.00222,-0.00041
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l7	-0.00272,-0.00392,-0.00334,0.00404,0.00334
BAE535791_botulinum_neurotoxin_type_D_precursor_partial_[Clostridium_botulinum_D_phage]	1	l8	-0.00245,0.00004,0.00022,0.00269,0.00712
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l1	-0.00078,0.01058,0.00832,0.00256,0.00545
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l2	-0.00259,0.00441,0.01572,0.00706,-0.00110
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l3	0.00266,0.00608,0.00292,0.00108,0.00442
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l4	0.00043,0.00231,0.01635,0.00171,-0.00120
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l5	0.00585,0.00935,0.01279,0.00109,0.00781
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l6	-0.00075,0.00699,0.00256,-0.00130,0.00010
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l7	-0.00722,0.00774,0.00586,0.00288,0.00214
NP_2163291_hypothetical_protein_Rv1813c_[Mycobacterium_tuberculosis_H37Rv]	1	l8	0.00801,0.00759,0.00910,0.00031,0.00388
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l1	-0.00178,0.00238,0.00937,-0.00045,-0.00295
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l2	-0.00673,0.01034,0.01197,0.00153,-0.00064
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l3	-0.00397,0.00481,0.00502,-0.00272,-0.00406
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l4	0.00525,-0.00045,0.01135,-0.00244,0.00723
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l5	-0.00199,0.00119,0.01403,-0.00050,-0.00030
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l6	-0.00138,0.00702,0.01537,-0.00028,-0.00378
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l7	0.01081,0.00781,0.00845,-0.00279,-0.00696
NP_2181361_ESAT6_like_protein_EsxV_[Mycobacterium_tuberculosis_H37Rv]	1	l8	-0.00802,0.00747,0.00760,-0.00389,0.00226
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l1	-0.00208,-0.00015,0.00477,-0.00536,0.00056
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l2	-0.01430,0.00305,0.00062,0.00039,-0.01269
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l3	0.00601,-0.00317,0.00552,-0.00478,-0.00283
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l4	0.00675,0.00045,0.00550,-0.00060,-0.00460
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l5	-0.00291,0.01279,0.01123,0.00298,0.00532
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l6	0.00212,0.00374,0.00491,-0.00137,0.00212
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l7	0.00562,0.00116,0.00782,-0.00015,0.00148
NP_2181371_ESAT6_like_protein_EsxW_[Mycobacterium_tuberculosis_H37Rv]	1	l8	0.00088,-0.00498,0.01090,-0.00715,0.00027
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l1	-0.00619,0.00911,0.00911,0.00323,0.00147
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l2	-0.00206,0.01271,0.00795,0.00463,0.00105
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l3	-0.00063,0.01202,0.01074,0.00289,0.00449
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l4	-0.00018,0.00850,0.01112,0.00586,0.00333
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l5	-0.00359,0.02116,0.00645,0.00522,0.00920
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l6	-0.00494,0.00646,0.00556,0.00365,0.00130
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l7	0.00042,0.01359,0.00897,0.00547,0.00143
YP_1778931_PPE_family_protein_PPE42_[Mycobacterium_tuberculosis_H37Rv]	1	l8	0.00403,0.01237,0.00634,0.00475,0.00258
VO:_VO_0010865	1	l1	0.00219,0.00597,0.00016,0.00347,-0.00119
VO:_VO_0010865	1	l2	0.00326,0.00136,0.00113,0.00511,0.00036
VO:_VO_0010865	1	l3	0.00294,0.00401,0.00185,0.00266,0.00228
VO:_VO_0010865	1	l4	0.00242,0.00612,0.00042,0.00227,0.00286
VO:_VO_0010865	1	l5	0.00246,0.00285,0.00057,0.00459,0.00080
VO:_VO_0010865	1	l6	0.00444,0.00292,0.00061,0.00234,0.00117
VO:_VO_0010865	1	l7	0.00472,0.00634,0.00109,0.00420,-0.00126
VO:_VO_0010865	1	l8	0.00163,-0.00135,0.00039,0.00297,-0.00007
VO:_VO_0010870	1	l1	0.00136,0.00635,0.00505,0.00749,0.00228
VO:_VO_0010870	1	l2	0.00217,-0.00066,0.01375,0.00657,0.00458
VO:_VO_0010870	1	l3	-0.00463,0.00474,0.00204,0.00390,-0.00369
VO:_VO_0010870	1	l4	-0.00232,0.00801,0.00524,0.00447,0.00417
VO:_VO_0010870	1	l5	0.00054,0.01336,0.00631,0.00443,-0.00094
VO:_VO_0010870	1	l6	-0.00266,0.00717,0.00978,0.00567,-0.00182
VO:_VO_0010870	1	l7	-0.00692,0.00244,0.00719,0.00416,-0.00700
VO:_VO_0010870	1	l8	0.00014,0.00673,0.01114,0.00341,0.00176
VO:_VO_0010874	1	l1	-0.00050,0.00165,0.00584,0.00289,0.00356
VO:_VO_0010874	1	l2	-0.00843,-0.00139,0.00932,0.00306,-0.00105
VO:_VO_0010874	1	l3	0.00241,-0.00402,0.00597,0.00012,-0.00070
VO:_VO_0010874	1	l4	0.00746,0.00181,0.00320,0.00336,-0.00182
VO:_VO_0010874	1	l5	-0.00490,-0.00538,0.00267,0.00246,0.00069
VO:_VO_0010874	1	l6	-0.00444,-0.00474,0.00390,0.00127,-0.00485
VO:_VO_0010874	1	l7	0.00652,0.00160,0.00374,0.00143,-0.00265
VO:_VO_0010874	1	l8	0.00226,-0.00124,-0.00086,0.00435,0.00026
VO:_VO_0010875	1	l1	-0.00050,0.00165,0.00584,0.00289,0.00356
VO:_VO_0010875	1	l2	-0.00843,-0.00139,0.00932,0.00306,-0.00105
VO:_VO_0010875	1	l3	0.00241,-0.00402,0.00597,0.00012,-0.00070
VO:_VO_0010875	1	l4	0.00746,0.00181,0.00320,0.00336,-0.00182
VO:_VO_0010875	1	l5	-0.00490,-0.00538,0.00267,0.00246,0.00069
VO:_VO_0010875	1	l6	-0.00444,-0.00474,0.00390,0.00127,-0.00485
VO:_VO_0010875	1	l7	0.00652,0.00160,0.00374,0.00143,-0.00265
VO:_VO_0010875	1	l8	0.00226,-0.00124,-0.00086,0.00435,0.00026
VO:_VO_0010876	1	l1	-0.00050,0.00165,0.00584,0.00289,0.00356
VO:_VO_0010876	1	l2	-0.00843,-0.00139,0.00932,0.00306,-0.00105
VO:_VO_0010876	1	l3	0.00241,-0.00402,0.00597,0.00012,-0.00070
VO:_VO_0010876	1	l4	0.00746,0.00181,0.00320,0.00336,-0.00182
VO:_VO_0010876	1	l5	-0.00490,-0.00538,0.00267,0.00246,0.00069
VO:_VO_0010876	1	l6	-0.00444,-0.00474,0.00390,0.00127,-0.00485
VO:_VO_0010876	1	l7	0.00652,0.00160,0.00374,0.00143,-0.00265
VO:_VO_0010876	1	l8	0.00226,-0.00124,-0.00086,0.00435,0.00026
VO:_VO_0010877	1	l1	-0.00376,0.00504,0.00295,0.00346,0.00041
VO:_VO_0010877	1	l2	0.00431,0.00712,-0.00150,0.00392,-0.00094
VO:_VO_0010877	1	l3	-0.00116,0.00704,-0.00013,0.00232,-0.00266
VO:_VO_0010877	1	l4	-0.00314,0.00464,0.00237,0.00428,-0.00132
VO:_VO_0010877	1	l5	0.00313,0.00612,-0.00254,0.00512,-0.00023
VO:_VO_0010877	1	l6	0.00111,0.00643,-0.00747,0.00216,0.00097
VO:_VO_0010877	1	l7	0.00342,0.00429,-0.00018,0.00401,0.00117
VO:_VO_0010877	1	l8	0.00241,0.00192,0.00378,0.00358,0.00337
VO:_VO_0010878	1	l1	-0.00052,0.00117,0.01376,0.00137,-0.00051
VO:_VO_0010878	1	l2	-0.00282,0.00253,0.01430,0.00396,-0.00099
VO:_VO_0010878	1	l3	-0.00042,0.00330,0.01482,0.00499,-0.00231
VO:_VO_0010878	1	l4	0.00200,-0.00265,0.01095,0.00167,-0.00274
VO:_VO_0010878	1	l5	-0.00107,0.00496,0.01340,0.00282,-0.00087
VO:_VO_0010878	1	l6	0.00452,0.00230,0.01392,0.00213,-0.00289
VO:_VO_0010878	1	l7	0.00697,0.00075,0.01328,0.00651,0.00118
VO:_VO_0010878	1	l8	-0.00205,-0.00255,0.01387,0.00382,0.00174
VO:_VO_0012359	1	l1	0.00061,-0.00137,0.00693,0.00514,-0.00273
VO:_VO_0012359	1	l2	-0.00170,0.00187,0.00888,0.00367,0.00003
VO:_VO_0012359	1	l3	-0.00047,-0.00062,0.00736,0.00241,0.00222
VO:_VO_0012359	1	l4	0.00282,0.00573,0.00634,0.00076,-0.00257
VO:_VO_0012359	1	l5	-0.00211,-0.00196,0.00544,0.00007,0.00283
VO:_VO_0012359	1	l6	-0.00062,-0.00221,0.00345,0.00173,0.00420
VO:_VO_0012359	1	l7	0.00123,0.00184,0.00773,0.00186,-0.00136
VO:_VO_0012359	1	l8	0.00261,0.00041,0.00747,0.00152,0.00064
VO:_VO_0010879	1	l1	-0.00457,0.00417,0.00471,0.00233,0.00013
VO:_VO_0010879	1	l2	-0.00467,0.00334,0.00682,0.00047,0.00136
VO:_VO_0010879	1	l3	-0.00069,0.00350,0.00374,0.00143,-0.00182
VO:_VO_0010879	1	l4	0.00096,0.00564,0.00380,0.00301,-0.00315
VO:_VO_0010879	1	l5	0.00078,0.00687,0.00854,0.00330,-0.00183
VO:_VO_0010879	1	l6	-0.00076,0.00486,0.00314,0.00419,-0.00027
VO:_VO_0010879	1	l7	-0.00231,0.00481,0.00183,0.00310,-0.00318
VO:_VO_0010879	1	l8	-0.00178,0.00434,0.00469,0.00271,0.00012
VO:_VO_0010880	1	l1	-0.00144,-0.00279,0.00572,0.00184,0.00241
VO:_VO_0010880	1	l2	-0.00323,0.00175,0.00762,0.00492,-0.00092
VO:_VO_0010880	1	l3	-0.00081,-0.00019,0.00597,0.00523,-0.00339
VO:_VO_0010880	1	l4	-0.00166,0.00526,0.00989,0.00281,-0.00086
VO:_VO_0010880	1	l5	-0.00277,-0.00057,0.00911,0.00160,-0.00291
VO:_VO_0010880	1	l6	-0.00385,0.00397,0.00576,0.00191,0.00118
VO:_VO_0010880	1	l7	-0.00145,0.00045,0.00596,0.00348,0.00244
VO:_VO_0010880	1	l8	0.00213,0.00297,0.00548,0.00304,-0.00064
VO:_VO_0010881	1	l1	-0.00785,0.00350,0.00803,0.00457,-0.00575
VO:_VO_0010881	1	l2	0.00126,0.00576,0.00247,0.00323,0.00238
VO:_VO_0010881	1	l3	-0.00316,0.00740,0.00669,0.00373,-0.00065
VO:_VO_0010881	1	l4	-0.00288,0.00524,0.00531,0.00319,-0.00003
VO:_VO_0010881	1	l5	0.00227,0.00965,0.00500,0.00265,0.00132
VO:_VO_0010881	1	l6	0.00112,-0.00021,0.00195,0.00575,-0.00177
VO:_VO_0010881	1	l7	0.00122,0.00101,0.00420,0.00482,0.00471
VO:_VO_0010881	1	l8	-0.00409,0.00319,0.00263,0.00177,-0.00201
VO:_VO_0010882	1	l1	0.00047,0.00601,0.00833,0.00184,-0.00118
VO:_VO_0010882	1	l2	0.00135,0.00116,0.00819,0.00355,-0.00245
VO:_VO_0010882	1	l3	0.00239,0.00104,0.00670,0.00211,-0.00199
VO:_VO_0010882	1	l4	0.00224,0.00337,0.00890,0.00397,0.00038
VO:_VO_0010882	1	l5	0.00160,0.00523,0.00622,0.00318,0.00059
VO:_VO_0010882	1	l6	-0.00624,0.00534,0.00860,0.00239,-0.00051
VO:_VO_0010882	1	l7	0.00314,0.00220,0.00699,0.00600,-0.00209
VO:_VO_0010882	1	l8	0.00466,0.00316,0.00890,0.00493,-0.00015
VO:_VO_0010883	1	l1	0.00234,0.00243,0.01453,0.00267,-0.00136
VO:_VO_0010883	1	l2	-0.00281,0.00415,0.00879,0.00162,-0.00238
VO:_VO_0010883	1	l3	0.00536,0.00363,0.01208,0.00569,0.00138
VO:_VO_0010883	1	l4	0.00396,0.00046,0.00910,0.00363,-0.00180
VO:_VO_0010883	1	l5	0.00229,0.00404,0.00945,0.00396,-0.00507
VO:_VO_0010883	1	l6	-0.00214,0.00470,0.00889,0.00424,0.00413
VO:_VO_0010883	1	l7	0.00486,-0.00219,0.00897,0.00518,-0.00146
VO:_VO_0010883	1	l8	0.00221,-0.00371,0.00860,0.00645,0.00267
VO:_VO_0010884	1	l1	0.00234,0.00243,0.01453,0.00267,-0.00136
VO:_VO_0010884	1	l2	-0.00281,0.00415,0.00879,0.00162,-0.00238
VO:_VO_0010884	1	l3	0.00536,0.00363,0.01208,0.00569,0.00138
VO:_VO_0010884	1	l4	0.00396,0.00046,0.00910,0.00363,-0.00180
VO:_VO_0010884	1	l5	0.00229,0.00404,0.00945,0.00396,-0.00507
VO:_VO_0010884	1	l6	-0.00214,0.00470,0.00889,0.00424,0.00413
VO:_VO_0010884	1	l7	0.00486,-0.00219,0.00897,0.00518,-0.00146
VO:_VO_0010884	1	l8	0.00221,-0.00371,0.00860,0.00645,0.00267
VO:_VO_0010885	1	l1	-0.00378,-0.00020,0.00059,0.00556,-0.00069
VO:_VO_0010885	1	l2	-0.00125,0.00056,0.00152,0.00892,0.00063
VO:_VO_0010885	1	l3	-0.00490,0.00178,0.00127,0.00664,0.00020
VO:_VO_0010885	1	l4	-0.00206,0.00114,0.00150,0.00660,0.00042
VO:_VO_0010885	1	l5	0.00103,-0.00255,0.00157,0.00483,0.00200
VO:_VO_0010885	1	l6	0.00661,0.00284,0.00097,0.00684,-0.00234
VO:_VO_0010885	1	l7	-0.00206,0.00047,0.00011,0.00797,0.00075
VO:_VO_0010885	1	l8	-0.00231,0.00095,0.00232,0.00695,-0.00283
VO:_VO_0010886	1	l1	-0.00235,-0.00228,0.00709,0.00148,0.00552
VO:_VO_0010886	1	l2	0.00178,-0.00084,0.00912,0.00723,-0.00090
VO:_VO_0010886	1	l3	-0.00443,-0.00109,-0.00111,0.00757,0.00490
VO:_VO_0010886	1	l4	0.00299,0.00183,0.00404,0.00960,0.00522
VO:_VO_0010886	1	l5	-0.00400,0.00273,0.00613,0.00413,0.00203
VO:_VO_0010886	1	l6	0.00360,-0.00222,0.00618,0.00596,-0.00014
VO:_VO_0010886	1	l7	0.00084,0.00025,0.01149,0.00890,-0.00036
VO:_VO_0010886	1	l8	0.00955,-0.00180,0.00322,0.00919,-0.00175
VO:_VO_0010888	1	l1	-0.00602,0.00091,0.00499,0.00629,-0.00040
VO:_VO_0010888	1	l2	-0.00351,0.00186,0.00142,0.00252,-0.00485
VO:_VO_0010888	1	l3	-0.00097,-0.00377,0.00211,0.00494,0.00330
VO:_VO_0010888	1	l4	-0.00385,-0.00143,-0.00339,0.00718,-0.00304
VO:_VO_0010888	1	l5	-0.00221,-0.00116,0.00085,0.00198,0.00222
VO:_VO_0010888	1	l6	-0.00144,-0.00263,-0.00489,0.00879,0.00284
VO:_VO_0010888	1	l7	0.00230,-0.00149,-0.00282,0.00461,-0.00226
VO:_VO_0010888	1	l8	0.00017,0.00238,0.00269,0.00509,-0.00491
VO:_VO_0010889	1	l1	0.00222,-0.00015,0.00090,-0.00551,0.00191
VO:_VO_0010889	1	l2	0.00630,0.01025,-0.01522,0.00991,-0.00782
VO:_VO_0010889	1	l3	-0.00665,0.00462,-0.00415,0.00358,0.01977
VO:_VO_0010889	1	l4	-0.01685,0.01368,0.01823,-0.00261,0.01175
VO:_VO_0010889	1	l5	0.00184,-0.00413,0.00558,0.00112,-0.01827
VO:_VO_0010889	1	l6	0.00077,0.00878,-0.00989,-0.00285,-0.00471
VO:_VO_0010889	1	l7	0.01009,-0.00035,0.00171,0.00446,-0.00240
VO:_VO_0010889	1	l8	0.01413,0.00254,0.01318,0.00654,-0.01263
VO:_VO_0010890	1	l1	-0.00892,0.00391,0.00254,0.00298,-0.00477
VO:_VO_0010890	1	l2	0.00193,0.00605,0.00340,0.00227,-0.00119
VO:_VO_0010890	1	l3	-0.00431,0.00510,0.00771,0.00378,0.00069
VO:_VO_0010890	1	l4	0.00162,0.00343,0.00380,0.00393,-0.00250
VO:_VO_0010890	1	l5	0.00263,0.00451,0.00712,0.00138,-0.00102
VO:_VO_0010890	1	l6	-0.00185,0.00064,0.00310,0.00423,0.00181
VO:_VO_0010890	1	l7	0.00153,0.00390,0.00394,0.00297,0.00308
VO:_VO_0010890	1	l8	-0.00355,0.00226,0.00494,0.00111,0.00081
VO:_VO_0010891	1	l1	0.00095,0.00634,0.00199,0.00162,0.00107
VO:_VO_0010891	1	l2	-0.00153,0.00884,0.00337,0.00024,-0.00193
VO:_VO_0010891	1	l3	-0.00721,0.00678,0.00209,0.00223,-0.00024
VO:_VO_0010891	1	l4	-0.00266,0.00820,0.00221,0.00241,0.00099
VO:_VO_0010891	1	l5	-0.00030,0.00630,0.00202,0.00178,0.00112
VO:_VO_0010891	1	l6	0.00365,0.00800,0.00527,0.00155,0.00010
VO:_VO_0010891	1	l7	0.00210,0.00706,0.00116,0.00372,0.00155
VO:_VO_0010891	1	l8	0.00442,0.00838,0.00223,0.00494,0.00353
VO:_VO_0010892	1	l1	-0.00512,-0.00583,0.00513,0.00346,-0.00302
VO:_VO_0010892	1	l2	0.00485,-0.00962,0.00502,0.00880,-0.00125
VO:_VO_0010892	1	l3	-0.01087,0.00821,0.00549,0.00315,-0.00467
VO:_VO_0010892	1	l4	0.00608,0.00036,0.00958,0.00804,-0.00200
VO:_VO_0010892	1	l5	-0.00568,-0.00049,0.00631,0.00614,-0.00542
VO:_VO_0010892	1	l6	0.00001,-0.00122,0.00613,0.00762,-0.00243
VO:_VO_0010892	1	l7	0.00528,0.00219,0.00287,0.00777,-0.00370
VO:_VO_0010892	1	l8	0.00873,-0.00387,0.00438,0.00629,-0.00184
VO:_VO_0010893	1	l1	0.00222,0.00894,0.00127,0.00439,0.00027
VO:_VO_0010893	1	l2	-0.00075,0.00323,0.00061,0.00432,-0.00134
VO:_VO_0010893	1	l3	-0.00334,0.00548,0.00042,0.00259,-0.00029
VO:_VO_0010893	1	l4	-0.00579,0.00459,0.00169,0.00389,0.00093
VO:_VO_0010893	1	l5	0.00022,0.00374,-0.00029,0.00335,0.00003
VO:_VO_0010893	1	l6	-0.00006,0.00492,0.00029,0.00237,-0.00061
VO:_VO_0010893	1	l7	0.00033,0.00581,0.00296,0.00373,0.00126
VO:_VO_0010893	1	l8	0.00452,0.00384,0.00105,0.00338,0.00191
VO:_VO_0010894	1	l1	0.00274,0.00265,0.00678,0.00405,0.00119
VO:_VO_0010894	1	l2	-0.00403,0.00106,0.00238,0.00482,-0.00254
VO:_VO_0010894	1	l3	-0.00151,-0.00332,0.00236,0.00556,0.00202
VO:_VO_0010894	1	l4	0.00034,0.00037,0.00527,0.00462,-0.00171
VO:_VO_0010894	1	l5	-0.00119,0.00070,0.00374,0.00457,-0.00138
VO:_VO_0010894	1	l6	-0.00294,0.00364,0.00501,0.00478,-0.00061
VO:_VO_0010894	1	l7	-0.00123,0.00144,0.00678,0.00629,0.00120
VO:_VO_0010894	1	l8	-0.00490,-0.00074,0.00628,0.00385,0.00155
VO:_VO_0010895	1	l1	-0.00285,0.00260,0.00548,0.00172,0.00156
VO:_VO_0010895	1	l2	-0.00923,0.00264,0.00167,0.00438,0.00028
VO:_VO_0010895	1	l3	-0.00401,-0.00302,0.01137,0.00509,0.00180
VO:_VO_0010895	1	l4	-0.00031,0.00602,0.00753,0.00643,0.00290
VO:_VO_0010895	1	l5	-0.00818,0.00394,0.00428,0.00113,-0.00344
VO:_VO_0010895	1	l6	-0.00140,-0.00066,0.00464,0.00225,0.00002
VO:_VO_0010895	1	l7	0.00114,0.00130,0.01060,0.00300,-0.00299
VO:_VO_0010895	1	l8	0.00096,0.00401,0.00850,0.00334,0.00339
VO:_VO_0010896	1	l1	0.00075,-0.00209,0.00099,0.00135,0.00291
VO:_VO_0010896	1	l2	0.00470,-0.00362,0.00100,0.00522,0.00553
VO:_VO_0010896	1	l3	-0.00524,0.00419,0.00285,0.00655,0.00114
VO:_VO_0010896	1	l4	-0.00163,-0.00308,0.00382,0.00425,0.00323
VO:_VO_0010896	1	l5	0.00136,0.00772,0.00657,0.00133,-0.00345
VO:_VO_0010896	1	l6	0.00200,0.00306,0.01141,0.00459,0.00126
VO:_VO_0010896	1	l7	0.00698,0.00117,0.00101,0.01127,0.00107
VO:_VO_0010896	1	l8	0.00044,-0.00196,0.00065,-0.00236,-0.00002
VO:_VO_0010907	1	l1	-0.00242,-0.00444,0.00954,0.00231,0.00815
VO:_VO_0010907	1	l2	-0.01042,-0.00599,0.00781,0.00245,0.00251
VO:_VO_0010907	1	l3	0.00548,-0.00262,0.01605,0.00199,0.00597
VO:_VO_0010907	1	l4	0.00545,0.01500,0.00775,0.00258,0.00195
VO:_VO_0010907	1	l5	-0.00279,-0.00058,0.00844,0.00394,0.00296
VO:_VO_0010907	1	l6	0.00363,-0.00394,0.01156,0.00185,0.00261
VO:_VO_0010907	1	l7	-0.00629,0.00477,0.00819,-0.00019,0.00094
VO:_VO_0010907	1	l8	0.00410,0.00218,0.00698,0.00430,0.00201
VO:_VO_0010908	1	l1	-0.00709,0.00820,0.03887,0.00431,0.01007
VO:_VO_0010908	1	l2	-0.00075,0.00969,0.03448,0.00318,0.00137
VO:_VO_0010908	1	l3	0.00678,0.00250,0.04105,0.00866,0.00357
VO:_VO_0010908	1	l4	0.00147,0.00368,0.03969,-0.00010,0.00720
VO:_VO_0010908	1	l5	-0.00746,-0.00160,0.03594,0.00570,0.00771
VO:_VO_0010908	1	l6	0.00562,-0.00194,0.03966,0.00499,0.00455
VO:_VO_0010908	1	l7	-0.00045,-0.00413,0.04536,0.00725,0.00916
VO:_VO_0010908	1	l8	0.00002,-0.00115,0.04588,0.00952,0.01389
VO:_VO_0012360	1	l1	-0.00611,0.00010,0.00399,-0.00115,-0.00087
VO:_VO_0012360	1	l2	0.00126,0.00986,0.00863,0.00437,-0.00156
VO:_VO_0012360	1	l3	0.00061,0.00197,0.00194,-0.00250,0.00372
VO:_VO_0012360	1	l4	0.00757,0.00854,0.00279,0.00480,-0.00233
VO:_VO_0012360	1	l5	0.00061,0.00295,0.00707,0.00129,0.00124
VO:_VO_0012360	1	l6	0.00380,0.00317,0.00273,0.00070,0.00144
VO:_VO_0012360	1	l7	0.00049,0.00504,0.00278,-0.00023,-0.00382
VO:_VO_0012360	1	l8	0.00472,0.00342,0.00034,0.00326,-0.00316
VO:_VO_0012361	1	l1	0.00008,0.00336,0.01030,0.00513,-0.00048
VO:_VO_0012361	1	l2	-0.00596,0.00023,0.01287,0.00035,0.00500
VO:_VO_0012361	1	l3	0.00273,-0.00383,0.00995,0.00592,0.00019
VO:_VO_0012361	1	l4	0.00496,0.00175,0.01096,0.00760,0.01019
VO:_VO_0012361	1	l5	-0.00383,-0.00147,0.00990,0.00405,0.00298
VO:_VO_0012361	1	l6	-0.00003,0.00638,0.01069,0.00550,0.00399
VO:_VO_0012361	1	l7	0.00768,0.00137,0.01077,0.00937,-0.00010
VO:_VO_0012361	1	l8	-0.00099,-0.00324,0.00445,0.00974,0.00311
VO:_VO_0012362	1	l1	0.00520,0.00298,0.02773,0.00536,-0.00449
VO:_VO_0012362	1	l2	0.00381,-0.00095,0.03982,0.00092,0.00822
