protein	class	lag	features
>TB_Mycobacteriumtuberculosis_1030	0	l1	0.03278,0.00871,0.00359,0.02623,0.02564
>TB_Mycobacteriumtuberculosis_1030	0	l2	0.04592,0.00772,0.01668,0.03194,0.01368
>TB_Mycobacteriumtuberculosis_1030	0	l3	0.03408,0.00956,-0.00070,0.02543,0.02104
>TB_Mycobacteriumtuberculosis_1030	0	l4	0.05399,0.00652,0.01445,0.02941,0.01114
>TB_Mycobacteriumtuberculosis_1030	0	l5	0.03994,0.00490,0.00215,0.02609,-0.01428
>TB_Mycobacteriumtuberculosis_1030	0	l6	0.04444,0.00871,0.01782,0.02846,-0.00348
>TB_Mycobacteriumtuberculosis_1030	0	l7	0.03685,0.00900,-0.00373,0.02962,0.00466
>TB_Mycobacteriumtuberculosis_1030	0	l8	0.04286,0.00916,0.01077,0.02606,0.02080
>TB_Mycobacteriumtuberculosis_1031	0	l1	0.00928,0.00294,-0.01220,0.00827,-0.01596
>TB_Mycobacteriumtuberculosis_1031	0	l2	-0.01188,-0.00402,-0.01618,0.00285,0.00538
>TB_Mycobacteriumtuberculosis_1031	0	l3	-0.00990,-0.00778,0.01358,0.01593,0.00795
>TB_Mycobacteriumtuberculosis_1031	0	l4	0.00685,-0.00554,-0.00542,0.02553,-0.00940
>TB_Mycobacteriumtuberculosis_1031	0	l5	0.01752,-0.01258,-0.00137,0.01758,0.00655
>TB_Mycobacteriumtuberculosis_1031	0	l6	-0.00422,-0.00048,0.02211,0.01196,0.02151
>TB_Mycobacteriumtuberculosis_1031	0	l7	-0.02123,0.00208,-0.01486,0.00287,-0.02583
>TB_Mycobacteriumtuberculosis_1031	0	l8	-0.00976,-0.00652,-0.00069,0.03113,0.02139
>TB_Mycobacteriumtuberculosis_1032	0	l1	0.02527,-0.00179,0.00695,-0.00090,0.00942
>TB_Mycobacteriumtuberculosis_1032	0	l2	-0.01090,0.00308,0.00023,-0.01933,0.00223
>TB_Mycobacteriumtuberculosis_1032	0	l3	-0.00920,-0.01245,-0.00431,0.01252,-0.00033
>TB_Mycobacteriumtuberculosis_1032	0	l4	0.00676,-0.00201,-0.01194,0.01002,-0.00122
>TB_Mycobacteriumtuberculosis_1032	0	l5	-0.01180,0.01357,-0.03098,-0.00436,-0.00313
>TB_Mycobacteriumtuberculosis_1032	0	l6	-0.02468,0.00437,0.00460,-0.00683,-0.01392
>TB_Mycobacteriumtuberculosis_1032	0	l7	0.00568,-0.00272,-0.00722,0.01172,-0.01199
>TB_Mycobacteriumtuberculosis_1032	0	l8	-0.00422,-0.00306,0.02552,0.00364,-0.00349
>TB_Mycobacteriumtuberculosis_1033	0	l1	0.00628,0.01662,0.00559,0.00644,-0.01764
>TB_Mycobacteriumtuberculosis_1033	0	l2	0.01350,0.00925,-0.00927,0.00168,-0.01667
>TB_Mycobacteriumtuberculosis_1033	0	l3	-0.01538,0.00511,0.01881,0.00702,0.01599
>TB_Mycobacteriumtuberculosis_1033	0	l4	0.01196,-0.00441,0.00037,-0.01743,0.00032
>TB_Mycobacteriumtuberculosis_1033	0	l5	-0.01113,0.00207,-0.00673,-0.00329,0.00461
>TB_Mycobacteriumtuberculosis_1033	0	l6	0.01006,0.01320,0.01994,0.00135,-0.00949
>TB_Mycobacteriumtuberculosis_1033	0	l7	-0.01267,0.02218,0.01180,-0.01429,-0.01766
>TB_Mycobacteriumtuberculosis_1033	0	l8	0.00945,0.00791,-0.00057,0.00396,0.00104
>TB_Mycobacteriumtuberculosis_1034	0	l1	0.01528,0.01341,-0.03327,-0.00277,0.03055
>TB_Mycobacteriumtuberculosis_1034	0	l2	0.00197,-0.00365,0.00387,-0.01669,0.00712
>TB_Mycobacteriumtuberculosis_1034	0	l3	-0.00427,-0.02598,0.01855,0.00770,-0.02113
>TB_Mycobacteriumtuberculosis_1034	0	l4	-0.01223,-0.00837,-0.02436,0.01842,-0.02623
>TB_Mycobacteriumtuberculosis_1034	0	l5	-0.00953,0.00691,0.01993,-0.01006,-0.01193
>TB_Mycobacteriumtuberculosis_1034	0	l6	0.02423,0.01868,-0.03750,-0.01680,0.00979
>TB_Mycobacteriumtuberculosis_1034	0	l7	0.03596,0.01747,0.01544,0.03023,0.04730
>TB_Mycobacteriumtuberculosis_1034	0	l8	0.00239,-0.00539,0.00896,0.00302,0.03460
>TB_Mycobacteriumtuberculosis_1035	0	l1	0.00567,-0.02552,-0.00574,-0.00193,-0.00477
>TB_Mycobacteriumtuberculosis_1035	0	l2	-0.03428,0.00536,0.00057,-0.00440,-0.00037
>TB_Mycobacteriumtuberculosis_1035	0	l3	-0.01405,-0.02633,0.01394,0.02478,0.00131
>TB_Mycobacteriumtuberculosis_1035	0	l4	0.02575,0.01500,-0.01760,0.02180,-0.01297
>TB_Mycobacteriumtuberculosis_1035	0	l5	0.03044,0.01434,-0.00616,0.00426,0.01124
>TB_Mycobacteriumtuberculosis_1035	0	l6	-0.00922,-0.01444,0.01007,0.01119,0.00504
>TB_Mycobacteriumtuberculosis_1035	0	l7	-0.04047,0.01154,-0.00645,0.01459,-0.00455
>TB_Mycobacteriumtuberculosis_1035	0	l8	-0.01953,-0.03686,0.00974,0.03398,0.01796
>TB_Mycobacteriumtuberculosis_1036	0	l1	-0.00746,0.00398,0.03865,0.01771,0.00478
>TB_Mycobacteriumtuberculosis_1036	0	l2	-0.00919,-0.00942,0.03591,0.01487,-0.02382
>TB_Mycobacteriumtuberculosis_1036	0	l3	-0.00078,-0.03460,0.05383,0.00579,-0.00699
>TB_Mycobacteriumtuberculosis_1036	0	l4	-0.00013,0.01138,0.04575,0.00943,0.00315
>TB_Mycobacteriumtuberculosis_1036	0	l5	0.00360,0.01949,0.04463,0.01944,0.00279
>TB_Mycobacteriumtuberculosis_1036	0	l6	-0.00255,0.02523,0.04077,0.02263,-0.00528
>TB_Mycobacteriumtuberculosis_1036	0	l7	-0.00905,-0.00868,0.03395,0.02401,-0.00741
>TB_Mycobacteriumtuberculosis_1036	0	l8	-0.00955,-0.01999,0.06061,0.00490,0.01954
>TB_Mycobacteriumtuberculosis_1037	0	l1	-0.00351,0.00616,0.00948,0.00776,-0.00657
>TB_Mycobacteriumtuberculosis_1037	0	l2	-0.01240,-0.00777,0.02127,-0.00290,-0.00372
>TB_Mycobacteriumtuberculosis_1037	0	l3	0.00394,-0.00134,0.02188,-0.00553,-0.00701
>TB_Mycobacteriumtuberculosis_1037	0	l4	-0.00642,-0.00385,0.00699,0.01050,0.00158
>TB_Mycobacteriumtuberculosis_1037	0	l5	0.00691,0.00495,0.03142,0.02413,-0.00192
>TB_Mycobacteriumtuberculosis_1037	0	l6	-0.01626,-0.00264,0.02188,0.01120,-0.00117
>TB_Mycobacteriumtuberculosis_1037	0	l7	-0.02009,-0.01019,0.02802,-0.00252,0.00108
>TB_Mycobacteriumtuberculosis_1037	0	l8	0.01362,0.00548,0.02580,-0.01022,-0.00196
>TB_Mycobacteriumtuberculosis_1038	0	l1	0.01158,0.00714,0.00933,0.00847,-0.00609
>TB_Mycobacteriumtuberculosis_1038	0	l2	-0.00994,-0.00613,0.01851,-0.00373,-0.00252
>TB_Mycobacteriumtuberculosis_1038	0	l3	-0.00816,-0.00004,0.01845,-0.00676,-0.00804
>TB_Mycobacteriumtuberculosis_1038	0	l4	-0.01423,-0.00463,0.00620,0.00958,0.00491
>TB_Mycobacteriumtuberculosis_1038	0	l5	0.00497,0.00296,0.02719,0.02339,-0.01042
>TB_Mycobacteriumtuberculosis_1038	0	l6	-0.00209,-0.00312,0.02177,0.01278,-0.00406
>TB_Mycobacteriumtuberculosis_1038	0	l7	-0.00962,-0.00793,0.02789,-0.00306,0.00517
>TB_Mycobacteriumtuberculosis_1038	0	l8	-0.00244,0.00567,0.02304,-0.01268,-0.00688
>TB_Mycobacteriumtuberculosis_1039	0	l1	0.00480,-0.00555,0.03566,0.00112,0.02292
>TB_Mycobacteriumtuberculosis_1039	0	l2	-0.01789,-0.02013,0.02006,0.00722,-0.02550
>TB_Mycobacteriumtuberculosis_1039	0	l3	0.01683,0.00957,0.00386,0.01825,-0.05228
>TB_Mycobacteriumtuberculosis_1039	0	l4	0.02062,0.00973,0.02089,0.00522,-0.02626
>TB_Mycobacteriumtuberculosis_1039	0	l5	-0.02131,0.00898,0.02995,0.02286,0.02527
>TB_Mycobacteriumtuberculosis_1039	0	l6	-0.01117,-0.02387,0.03958,0.01090,0.05441
>TB_Mycobacteriumtuberculosis_1039	0	l7	0.02569,0.00006,0.02208,0.01799,0.02624
>TB_Mycobacteriumtuberculosis_1039	0	l8	0.00654,0.03775,0.00868,0.00585,-0.02040
>TB_Mycobacteriumtuberculosis_1040	0	l1	-0.00584,0.03084,0.02510,0.00574,-0.01572
>TB_Mycobacteriumtuberculosis_1040	0	l2	0.01712,0.03500,0.01120,0.00248,-0.00034
>TB_Mycobacteriumtuberculosis_1040	0	l3	-0.00913,0.00895,0.02381,0.00359,-0.00004
>TB_Mycobacteriumtuberculosis_1040	0	l4	0.00761,0.02885,-0.00168,-0.00176,0.00601
>TB_Mycobacteriumtuberculosis_1040	0	l5	-0.00350,0.06661,-0.00395,0.00825,-0.00053
>TB_Mycobacteriumtuberculosis_1040	0	l6	-0.01093,0.03300,0.03264,0.00402,-0.00002
>TB_Mycobacteriumtuberculosis_1040	0	l7	-0.01735,0.04371,0.02989,0.01084,0.00302
>TB_Mycobacteriumtuberculosis_1040	0	l8	-0.00384,-0.01293,-0.01103,0.01035,0.01233
>TB_Mycobacteriumtuberculosis_1041	0	l1	-0.00707,-0.00354,0.01387,0.00568,-0.01118
>TB_Mycobacteriumtuberculosis_1041	0	l2	0.01705,-0.01023,0.03110,0.00771,-0.01863
>TB_Mycobacteriumtuberculosis_1041	0	l3	0.01269,0.00992,0.01583,0.01456,-0.01169
>TB_Mycobacteriumtuberculosis_1041	0	l4	-0.00489,-0.00498,0.00521,-0.00050,0.01684
>TB_Mycobacteriumtuberculosis_1041	0	l5	0.02032,-0.00923,0.01632,0.01383,-0.00894
>TB_Mycobacteriumtuberculosis_1041	0	l6	0.00167,-0.00157,0.00703,-0.00969,0.00871
>TB_Mycobacteriumtuberculosis_1041	0	l7	0.02204,0.01036,-0.01029,0.02054,-0.00476
>TB_Mycobacteriumtuberculosis_1041	0	l8	-0.02971,-0.00042,0.00615,0.02145,0.00265
>TB_Mycobacteriumtuberculosis_1042	0	l1	-0.01737,0.01825,0.00947,-0.00593,0.01805
>TB_Mycobacteriumtuberculosis_1042	0	l2	-0.00104,-0.00898,0.00628,-0.00815,0.00200
>TB_Mycobacteriumtuberculosis_1042	0	l3	0.01021,-0.01704,0.01373,0.01420,0.00066
>TB_Mycobacteriumtuberculosis_1042	0	l4	0.01329,-0.00243,-0.00380,-0.00436,-0.00711
>TB_Mycobacteriumtuberculosis_1042	0	l5	0.00516,-0.00326,0.00466,0.00188,-0.01476
>TB_Mycobacteriumtuberculosis_1042	0	l6	-0.02384,0.01002,-0.00492,-0.00922,-0.02767
>TB_Mycobacteriumtuberculosis_1042	0	l7	0.04180,0.01228,0.00471,0.00541,-0.01670
>TB_Mycobacteriumtuberculosis_1042	0	l8	-0.01417,-0.01005,0.02124,0.01219,-0.00969
>TB_Mycobacteriumtuberculosis_1043	0	l1	0.00186,0.01062,0.00477,-0.00062,0.00895
>TB_Mycobacteriumtuberculosis_1043	0	l2	-0.02744,0.00586,0.01219,-0.00485,-0.00031
>TB_Mycobacteriumtuberculosis_1043	0	l3	0.00249,0.00604,0.00110,0.02331,-0.00095
>TB_Mycobacteriumtuberculosis_1043	0	l4	0.01936,0.01241,0.01681,0.00967,-0.01273
>TB_Mycobacteriumtuberculosis_1043	0	l5	-0.01293,-0.00636,0.00389,0.00038,0.00346
>TB_Mycobacteriumtuberculosis_1043	0	l6	-0.02496,0.00364,-0.00564,0.00642,-0.00815
>TB_Mycobacteriumtuberculosis_1043	0	l7	0.01575,0.01343,-0.00429,0.02103,-0.01727
>TB_Mycobacteriumtuberculosis_1043	0	l8	0.02350,0.00860,-0.00726,0.00079,-0.03017
>TB_Mycobacteriumtuberculosis_1044	0	l1	0.02331,-0.00243,0.01430,0.00532,-0.00249
>TB_Mycobacteriumtuberculosis_1044	0	l2	0.01206,0.00782,-0.00155,0.01085,-0.03626
>TB_Mycobacteriumtuberculosis_1044	0	l3	-0.01114,0.00100,-0.00792,0.00894,0.02453
>TB_Mycobacteriumtuberculosis_1044	0	l4	-0.01778,0.00324,-0.03072,0.01681,0.03359
>TB_Mycobacteriumtuberculosis_1044	0	l5	-0.02092,-0.00348,-0.00767,0.01385,-0.03584
>TB_Mycobacteriumtuberculosis_1044	0	l6	-0.02328,-0.00213,-0.03220,0.01544,-0.01637
>TB_Mycobacteriumtuberculosis_1044	0	l7	-0.02950,0.01736,-0.01408,0.00235,0.03586
>TB_Mycobacteriumtuberculosis_1044	0	l8	-0.00834,0.00102,0.02544,0.01163,-0.00270
>TB_Mycobacteriumtuberculosis_1045	0	l1	0.01126,-0.00503,0.01725,0.00558,-0.00135
>TB_Mycobacteriumtuberculosis_1045	0	l2	-0.02242,-0.02119,0.02616,0.01732,0.01235
>TB_Mycobacteriumtuberculosis_1045	0	l3	-0.01529,0.01719,0.01716,0.00750,0.01010
>TB_Mycobacteriumtuberculosis_1045	0	l4	0.00149,0.00630,0.00842,0.01070,-0.01060
>TB_Mycobacteriumtuberculosis_1045	0	l5	-0.00139,0.00699,-0.00329,0.01172,0.00485
>TB_Mycobacteriumtuberculosis_1045	0	l6	-0.02217,0.00608,-0.00439,0.02231,-0.01249
>TB_Mycobacteriumtuberculosis_1045	0	l7	0.00554,-0.01496,0.01412,0.01559,-0.01121
>TB_Mycobacteriumtuberculosis_1045	0	l8	0.01483,0.01274,-0.01124,0.01256,-0.00669
>TB_Mycobacteriumtuberculosis_1046	0	l1	-0.00085,-0.00738,0.02058,0.03196,-0.00078
>TB_Mycobacteriumtuberculosis_1046	0	l2	-0.02498,-0.00160,0.02148,0.03482,-0.00220
>TB_Mycobacteriumtuberculosis_1046	0	l3	0.00325,0.00033,0.03583,0.03131,0.01242
>TB_Mycobacteriumtuberculosis_1046	0	l4	0.00241,0.00582,0.02819,0.01811,-0.00017
>TB_Mycobacteriumtuberculosis_1046	0	l5	-0.01301,-0.00749,0.01917,0.01806,-0.00389
>TB_Mycobacteriumtuberculosis_1046	0	l6	0.01891,-0.01265,0.02725,0.02922,0.00166
>TB_Mycobacteriumtuberculosis_1046	0	l7	-0.00374,0.01581,0.02284,0.01692,-0.00359
>TB_Mycobacteriumtuberculosis_1046	0	l8	-0.01502,-0.00564,0.03513,0.03997,-0.00868
>TB_Mycobacteriumtuberculosis_1047	0	l1	0.01871,0.01301,-0.00556,0.01907,0.02093
>TB_Mycobacteriumtuberculosis_1047	0	l2	-0.00161,-0.00788,0.01632,0.01154,0.01462
>TB_Mycobacteriumtuberculosis_1047	0	l3	0.01326,-0.04144,-0.00164,0.01184,0.00802
>TB_Mycobacteriumtuberculosis_1047	0	l4	-0.00695,-0.00115,-0.00354,0.00721,0.00582
>TB_Mycobacteriumtuberculosis_1047	0	l5	-0.03671,0.00683,0.01265,0.00068,0.01188
>TB_Mycobacteriumtuberculosis_1047	0	l6	-0.02260,0.03932,-0.00961,-0.00124,-0.01493
>TB_Mycobacteriumtuberculosis_1047	0	l7	-0.01760,-0.00533,0.02308,-0.00170,-0.02596
>TB_Mycobacteriumtuberculosis_1047	0	l8	-0.02500,-0.01192,-0.00348,-0.01162,-0.02520
>TB_Mycobacteriumtuberculosis_1048	0	l1	0.00528,-0.00541,0.01217,0.01930,-0.00297
>TB_Mycobacteriumtuberculosis_1048	0	l2	0.02247,0.03025,0.01082,0.00592,0.02048
>TB_Mycobacteriumtuberculosis_1048	0	l3	0.02669,-0.01613,0.01166,0.01282,-0.00543
>TB_Mycobacteriumtuberculosis_1048	0	l4	0.01203,0.00578,0.01657,0.02162,-0.00117
>TB_Mycobacteriumtuberculosis_1048	0	l5	0.03522,-0.01692,0.01295,0.02490,0.01462
>TB_Mycobacteriumtuberculosis_1048	0	l6	0.01042,-0.00523,0.00998,0.01606,-0.02355
>TB_Mycobacteriumtuberculosis_1048	0	l7	0.01933,0.01016,0.00368,0.01138,0.00846
>TB_Mycobacteriumtuberculosis_1048	0	l8	-0.01756,-0.00348,0.01790,0.00816,-0.01985
>TB_Mycobacteriumtuberculosis_1049	0	l1	-0.01080,0.00641,0.06248,0.00489,0.01071
>TB_Mycobacteriumtuberculosis_1049	0	l2	-0.01266,-0.00121,0.06076,0.00856,0.00604
>TB_Mycobacteriumtuberculosis_1049	0	l3	0.00822,0.01011,0.05083,-0.00515,0.00596
>TB_Mycobacteriumtuberculosis_1049	0	l4	0.01763,-0.00477,0.04098,0.00848,0.00205
>TB_Mycobacteriumtuberculosis_1049	0	l5	-0.01373,-0.01349,0.03840,-0.00363,0.02282
>TB_Mycobacteriumtuberculosis_1049	0	l6	-0.00111,-0.01659,0.03134,0.00877,0.00021
>TB_Mycobacteriumtuberculosis_1049	0	l7	0.00107,-0.01409,0.01839,0.00784,-0.00011
>TB_Mycobacteriumtuberculosis_1049	0	l8	-0.00605,-0.00644,0.01461,0.01151,0.02346
>TB_Mycobacteriumtuberculosis_1050	0	l1	0.00293,0.03860,-0.01580,0.00715,0.00287
>TB_Mycobacteriumtuberculosis_1050	0	l2	0.01664,0.02206,-0.01927,0.00260,-0.01047
>TB_Mycobacteriumtuberculosis_1050	0	l3	-0.00866,0.00342,-0.00545,0.00322,-0.00149
>TB_Mycobacteriumtuberculosis_1050	0	l4	-0.00187,0.02385,0.01768,-0.00329,0.01105
>TB_Mycobacteriumtuberculosis_1050	0	l5	0.00974,0.01752,0.01456,0.00228,0.01461
>TB_Mycobacteriumtuberculosis_1050	0	l6	-0.00922,-0.00417,-0.01795,-0.00007,-0.01056
>TB_Mycobacteriumtuberculosis_1050	0	l7	-0.00478,-0.02843,0.00955,-0.00068,-0.01974
>TB_Mycobacteriumtuberculosis_1050	0	l8	-0.02541,-0.02043,0.00526,0.00045,0.00616
>TB_Mycobacteriumtuberculosis_1051	0	l1	-0.00822,0.00170,-0.02097,0.00056,0.00062
>TB_Mycobacteriumtuberculosis_1051	0	l2	-0.02480,-0.01104,0.00316,-0.00660,-0.01367
>TB_Mycobacteriumtuberculosis_1051	0	l3	0.00389,0.00340,-0.00070,0.00536,0.01874
>TB_Mycobacteriumtuberculosis_1051	0	l4	0.00981,0.01125,-0.01071,0.01542,0.00960
>TB_Mycobacteriumtuberculosis_1051	0	l5	-0.01453,-0.02086,-0.00296,0.00715,-0.01129
>TB_Mycobacteriumtuberculosis_1051	0	l6	-0.01530,-0.01252,0.01535,0.00955,-0.01553
>TB_Mycobacteriumtuberculosis_1051	0	l7	-0.00161,0.00857,-0.01819,0.00481,0.00904
>TB_Mycobacteriumtuberculosis_1051	0	l8	0.05190,0.00343,-0.01693,-0.00404,0.05114
>TB_Mycobacteriumtuberculosis_1052	0	l1	-0.00824,0.00225,0.10305,0.00168,0.03589
>TB_Mycobacteriumtuberculosis_1052	0	l2	-0.00914,-0.00008,0.07205,-0.00461,0.03370
>TB_Mycobacteriumtuberculosis_1052	0	l3	0.00145,0.00170,0.06344,-0.00461,0.03525
>TB_Mycobacteriumtuberculosis_1052	0	l4	0.00617,-0.00629,0.03316,0.00664,0.03499
>TB_Mycobacteriumtuberculosis_1052	0	l5	0.00960,0.00006,0.03578,0.00815,0.03417
>TB_Mycobacteriumtuberculosis_1052	0	l6	-0.00755,0.00986,0.04285,-0.00679,0.03674
>TB_Mycobacteriumtuberculosis_1052	0	l7	-0.00560,0.00220,0.10588,-0.01211,0.03369
>TB_Mycobacteriumtuberculosis_1052	0	l8	0.00532,0.00232,0.16340,0.00300,0.02931
>TB_Mycobacteriumtuberculosis_1053	0	l1	0.00127,0.00534,0.04152,0.00627,0.00451
>TB_Mycobacteriumtuberculosis_1053	0	l2	0.00327,-0.00228,0.05006,0.01688,0.00698
>TB_Mycobacteriumtuberculosis_1053	0	l3	0.01882,0.00846,0.01909,0.00585,-0.01061
>TB_Mycobacteriumtuberculosis_1053	0	l4	0.04272,-0.00400,0.00911,0.01707,-0.00089
>TB_Mycobacteriumtuberculosis_1053	0	l5	-0.01606,-0.00136,-0.00520,0.01278,-0.00048
>TB_Mycobacteriumtuberculosis_1053	0	l6	0.02064,0.01229,0.01600,0.01947,0.02882
>TB_Mycobacteriumtuberculosis_1053	0	l7	0.02892,0.01339,0.02745,0.00394,0.02201
>TB_Mycobacteriumtuberculosis_1053	0	l8	0.02341,0.01119,0.04564,0.01375,0.01414
>TB_Mycobacteriumtuberculosis_1054	0	l1	0.00116,-0.00259,0.03986,-0.00129,0.00628
>TB_Mycobacteriumtuberculosis_1054	0	l2	0.00271,-0.00414,0.04380,0.00256,0.00314
>TB_Mycobacteriumtuberculosis_1054	0	l3	0.01848,0.01337,0.02239,0.01170,-0.01259
>TB_Mycobacteriumtuberculosis_1054	0	l4	0.04121,-0.00393,0.00718,0.00214,-0.00574
>TB_Mycobacteriumtuberculosis_1054	0	l5	-0.01587,-0.00370,-0.00536,0.00493,0.00306
>TB_Mycobacteriumtuberculosis_1054	0	l6	0.01954,0.01104,0.01492,0.00658,0.03036
>TB_Mycobacteriumtuberculosis_1054	0	l7	0.02895,0.01072,0.02092,0.00104,0.01909
>TB_Mycobacteriumtuberculosis_1054	0	l8	0.02344,0.00814,0.03818,0.01043,0.01080
>TB_Mycobacteriumtuberculosis_1055	0	l1	0.00858,0.00213,0.03028,0.00326,0.00513
>TB_Mycobacteriumtuberculosis_1055	0	l2	-0.00573,-0.00643,-0.00412,0.00921,0.02348
>TB_Mycobacteriumtuberculosis_1055	0	l3	0.00127,0.00016,0.00696,0.00379,0.01185
>TB_Mycobacteriumtuberculosis_1055	0	l4	0.01829,0.00552,0.04050,0.00684,0.02053
>TB_Mycobacteriumtuberculosis_1055	0	l5	0.01347,0.00178,0.03932,0.00207,-0.02361
>TB_Mycobacteriumtuberculosis_1055	0	l6	-0.02041,-0.01007,0.00908,0.00882,-0.00267
>TB_Mycobacteriumtuberculosis_1055	0	l7	0.00735,0.00063,-0.00035,0.00673,-0.02532
>TB_Mycobacteriumtuberculosis_1055	0	l8	0.04102,0.00853,0.00288,0.00204,-0.01991
>TB_Mycobacteriumtuberculosis_1056	0	l1	0.00613,0.00303,0.07850,0.01536,0.01695
>TB_Mycobacteriumtuberculosis_1056	0	l2	-0.02029,-0.00627,0.05849,0.00334,-0.00429
>TB_Mycobacteriumtuberculosis_1056	0	l3	-0.01079,-0.01452,0.05229,0.01152,-0.00262
>TB_Mycobacteriumtuberculosis_1056	0	l4	-0.00364,-0.00625,0.06421,0.00346,0.00242
>TB_Mycobacteriumtuberculosis_1056	0	l5	-0.00714,0.00819,0.06913,0.00155,0.00939
>TB_Mycobacteriumtuberculosis_1056	0	l6	0.01169,0.00759,0.08053,0.01083,0.00769
>TB_Mycobacteriumtuberculosis_1056	0	l7	0.02638,0.01198,0.08894,0.00788,-0.00462
>TB_Mycobacteriumtuberculosis_1056	0	l8	0.00499,0.01843,0.05490,0.00684,-0.01546
>TB_Mycobacteriumtuberculosis_1057	0	l1	0.00570,0.00966,0.03837,0.00088,0.01676
>TB_Mycobacteriumtuberculosis_1057	0	l2	-0.00484,0.00659,0.01793,0.00007,-0.02219
>TB_Mycobacteriumtuberculosis_1057	0	l3	-0.01450,0.00783,0.02854,0.00699,-0.04063
>TB_Mycobacteriumtuberculosis_1057	0	l4	-0.00165,0.01155,-0.00877,0.01125,0.01052
>TB_Mycobacteriumtuberculosis_1057	0	l5	-0.00473,0.02045,-0.01820,-0.00259,0.02082
>TB_Mycobacteriumtuberculosis_1057	0	l6	-0.00423,0.00179,0.03214,0.00293,0.00111
>TB_Mycobacteriumtuberculosis_1057	0	l7	0.00912,-0.00435,0.05415,0.00890,-0.03565
>TB_Mycobacteriumtuberculosis_1057	0	l8	0.00545,0.00209,0.04758,-0.00726,-0.01036
>TB_Mycobacteriumtuberculosis_1058	0	l1	0.01696,-0.00701,0.02250,-0.00666,-0.00585
>TB_Mycobacteriumtuberculosis_1058	0	l2	-0.00311,0.00282,0.01030,-0.00412,0.00053
>TB_Mycobacteriumtuberculosis_1058	0	l3	-0.02901,-0.00226,0.00770,-0.01205,-0.00842
>TB_Mycobacteriumtuberculosis_1058	0	l4	-0.02221,0.00827,0.04047,0.01149,-0.01600
>TB_Mycobacteriumtuberculosis_1058	0	l5	-0.01133,-0.00497,0.02816,-0.00536,0.01055
>TB_Mycobacteriumtuberculosis_1058	0	l6	0.00667,-0.00117,0.03198,-0.00002,-0.00774
>TB_Mycobacteriumtuberculosis_1058	0	l7	0.01435,0.00139,0.00328,0.00074,-0.00036
>TB_Mycobacteriumtuberculosis_1058	0	l8	0.02940,0.00153,0.00756,-0.00338,-0.00252
>TB_Mycobacteriumtuberculosis_1059	0	l1	-0.00228,0.01526,0.04489,-0.00012,0.00402
>TB_Mycobacteriumtuberculosis_1059	0	l2	-0.01012,-0.00499,0.03053,-0.00039,-0.00624
>TB_Mycobacteriumtuberculosis_1059	0	l3	0.00038,-0.01840,0.01694,-0.00262,0.01863
>TB_Mycobacteriumtuberculosis_1059	0	l4	0.00251,0.02188,0.01355,0.00330,0.01643
>TB_Mycobacteriumtuberculosis_1059	0	l5	0.00343,0.03040,0.02301,-0.00128,-0.01406
>TB_Mycobacteriumtuberculosis_1059	0	l6	-0.01512,0.01415,0.04795,-0.00370,0.00750
>TB_Mycobacteriumtuberculosis_1059	0	l7	-0.00056,-0.01987,0.06801,-0.00419,0.01230
>TB_Mycobacteriumtuberculosis_1059	0	l8	0.02053,-0.01399,0.02502,-0.00169,0.00075
>TB_Mycobacteriumtuberculosis_1060	0	l1	0.00620,0.04570,0.02920,0.00638,0.00200
>TB_Mycobacteriumtuberculosis_1060	0	l2	-0.00709,0.02052,0.03875,0.00091,-0.01052
>TB_Mycobacteriumtuberculosis_1060	0	l3	-0.00089,0.04237,0.03607,0.00063,0.00476
>TB_Mycobacteriumtuberculosis_1060	0	l4	-0.00341,0.01114,0.03716,0.00151,0.00660
>TB_Mycobacteriumtuberculosis_1060	0	l5	0.00995,0.06508,0.02874,0.00315,0.01362
>TB_Mycobacteriumtuberculosis_1060	0	l6	0.01007,0.08241,0.00224,0.00920,0.02104
>TB_Mycobacteriumtuberculosis_1060	0	l7	-0.00674,0.03012,0.01357,0.00620,-0.01121
>TB_Mycobacteriumtuberculosis_1060	0	l8	-0.00984,0.03164,-0.00188,0.00163,0.00435
>TB_Mycobacteriumtuberculosis_1061	0	l1	0.00662,0.04519,0.01476,0.00910,0.01007
>TB_Mycobacteriumtuberculosis_1061	0	l2	-0.02040,0.02396,0.00976,0.00681,-0.00669
>TB_Mycobacteriumtuberculosis_1061	0	l3	0.01504,0.04666,0.01530,0.01720,0.00116
>TB_Mycobacteriumtuberculosis_1061	0	l4	0.01611,0.07450,0.00100,0.01334,-0.00141
>TB_Mycobacteriumtuberculosis_1061	0	l5	-0.00020,0.05322,0.01223,0.00524,-0.00780
>TB_Mycobacteriumtuberculosis_1061	0	l6	-0.00334,0.04233,0.01571,0.01253,-0.01196
>TB_Mycobacteriumtuberculosis_1061	0	l7	0.01285,0.03781,0.00756,0.01482,-0.00416
>TB_Mycobacteriumtuberculosis_1061	0	l8	0.00252,0.05062,0.02089,0.01270,0.00948
>TB_Mycobacteriumtuberculosis_1062	0	l1	-0.00708,0.01318,0.07748,0.00154,0.03274
>TB_Mycobacteriumtuberculosis_1062	0	l2	0.00885,0.00239,0.08267,0.01575,0.02274
>TB_Mycobacteriumtuberculosis_1062	0	l3	0.00462,0.01865,0.07246,0.00507,0.00932
