protein	class	lag	features
VO:_VO_0011084	1	l2	0.00447,0.00615,0.00525,-0.00130,0.00075,0.00615,0.00525,-0.00130,0.00075,0.00447,0.00525,-0.00130,0.00075,0.00447,0.00615,-0.00130,0.00075,0.00447,0.00615,0.00525
VO:_VO_0011084	1	l3	0.00311,0.00412,0.00338,-0.00310,-0.00398,0.00412,0.00338,-0.00310,-0.00398,0.00311,0.00338,-0.00310,-0.00398,0.00311,0.00412,-0.00310,-0.00398,0.00311,0.00412,0.00338
VO:_VO_0011084	1	l4	0.00182,0.00857,0.00363,0.00101,0.00527,0.00857,0.00363,0.00101,0.00527,0.00182,0.00363,0.00101,0.00527,0.00182,0.00857,0.00101,0.00527,0.00182,0.00857,0.00363
VO:_VO_0011084	1	l5	-0.00163,0.00447,0.00432,-0.00317,-0.00012,0.00447,0.00432,-0.00317,-0.00012,-0.00163,0.00432,-0.00317,-0.00012,-0.00163,0.00447,-0.00317,-0.00012,-0.00163,0.00447,0.00432
VO:_VO_0011084	1	l6	-0.00502,0.00405,0.00709,-0.00016,0.00121,0.00405,0.00709,-0.00016,0.00121,-0.00502,0.00709,-0.00016,0.00121,-0.00502,0.00405,-0.00016,0.00121,-0.00502,0.00405,0.00709
VO:_VO_0011084	1	l7	0.00173,0.00431,0.00364,-0.00145,0.00200,0.00431,0.00364,-0.00145,0.00200,0.00173,0.00364,-0.00145,0.00200,0.00173,0.00431,-0.00145,0.00200,0.00173,0.00431,0.00364
VO:_VO_0011084	1	l8	-0.00652,0.00688,0.00509,0.00255,0.00218,0.00688,0.00509,0.00255,0.00218,-0.00652,0.00509,0.00255,0.00218,-0.00652,0.00688,0.00255,0.00218,-0.00652,0.00688,0.00509
VO:_VO_0011178	1	l1	0.00223,0.00211,0.00529,-0.00030,-0.00341,0.00211,0.00529,-0.00030,-0.00341,0.00223,0.00529,-0.00030,-0.00341,0.00223,0.00211,-0.00030,-0.00341,0.00223,0.00211,0.00529
VO:_VO_0011178	1	l2	0.00214,0.00418,0.00216,-0.00210,-0.00618,0.00418,0.00216,-0.00210,-0.00618,0.00214,0.00216,-0.00210,-0.00618,0.00214,0.00418,-0.00210,-0.00618,0.00214,0.00418,0.00216
VO:_VO_0011178	1	l3	0.00383,0.00896,0.00573,0.00054,0.00359,0.00896,0.00573,0.00054,0.00359,0.00383,0.00573,0.00054,0.00359,0.00383,0.00896,0.00054,0.00359,0.00383,0.00896,0.00573
VO:_VO_0011178	1	l4	0.00222,0.00470,0.00451,0.00073,0.00239,0.00470,0.00451,0.00073,0.00239,0.00222,0.00451,0.00073,0.00239,0.00222,0.00470,0.00073,0.00239,0.00222,0.00470,0.00451
VO:_VO_0011178	1	l5	-0.00044,0.00579,0.00003,0.00001,0.00088,0.00579,0.00003,0.00001,0.00088,-0.00044,0.00003,0.00001,0.00088,-0.00044,0.00579,0.00001,0.00088,-0.00044,0.00579,0.00003
VO:_VO_0011178	1	l6	0.00154,0.00732,0.00347,-0.00060,-0.00472,0.00732,0.00347,-0.00060,-0.00472,0.00154,0.00347,-0.00060,-0.00472,0.00154,0.00732,-0.00060,-0.00472,0.00154,0.00732,0.00347
VO:_VO_0011178	1	l7	-0.00099,0.00222,0.00510,0.00263,0.00849,0.00222,0.00510,0.00263,0.00849,-0.00099,0.00510,0.00263,0.00849,-0.00099,0.00222,0.00263,0.00849,-0.00099,0.00222,0.00510
VO:_VO_0011178	1	l8	-0.00385,0.00765,0.00346,-0.00332,0.00412,0.00765,0.00346,-0.00332,0.00412,-0.00385,0.00346,-0.00332,0.00412,-0.00385,0.00765,-0.00332,0.00412,-0.00385,0.00765,0.00346
VO:_VO_0011180	1	l1	-0.00078,0.00505,0.00311,0.00325,-0.00547,0.00505,0.00311,0.00325,-0.00547,-0.00078,0.00311,0.00325,-0.00547,-0.00078,0.00505,0.00325,-0.00547,-0.00078,0.00505,0.00311
VO:_VO_0011180	1	l2	0.00375,0.00935,0.00412,0.00126,0.00518,0.00935,0.00412,0.00126,0.00518,0.00375,0.00412,0.00126,0.00518,0.00375,0.00935,0.00126,0.00518,0.00375,0.00935,0.00412
VO:_VO_0011180	1	l3	0.00147,0.00680,0.00451,-0.00164,-0.00619,0.00680,0.00451,-0.00164,-0.00619,0.00147,0.00451,-0.00164,-0.00619,0.00147,0.00680,-0.00164,-0.00619,0.00147,0.00680,0.00451
VO:_VO_0011180	1	l4	-0.00075,0.01051,0.00351,-0.00062,-0.00076,0.01051,0.00351,-0.00062,-0.00076,-0.00075,0.00351,-0.00062,-0.00076,-0.00075,0.01051,-0.00062,-0.00076,-0.00075,0.01051,0.00351
VO:_VO_0011180	1	l5	0.00117,0.00119,0.00513,-0.00093,0.00032,0.00119,0.00513,-0.00093,0.00032,0.00117,0.00513,-0.00093,0.00032,0.00117,0.00119,-0.00093,0.00032,0.00117,0.00119,0.00513
VO:_VO_0011180	1	l6	0.00159,0.00537,0.00239,0.00289,0.00762,0.00537,0.00239,0.00289,0.00762,0.00159,0.00239,0.00289,0.00762,0.00159,0.00537,0.00289,0.00762,0.00159,0.00537,0.00239
VO:_VO_0011180	1	l7	-0.00152,0.00181,0.00503,0.00317,-0.00355,0.00181,0.00503,0.00317,-0.00355,-0.00152,0.00503,0.00317,-0.00355,-0.00152,0.00181,0.00317,-0.00355,-0.00152,0.00181,0.00503
VO:_VO_0011180	1	l8	0.00579,0.00345,0.00534,0.00049,0.00664,0.00345,0.00534,0.00049,0.00664,0.00579,0.00534,0.00049,0.00664,0.00579,0.00345,0.00049,0.00664,0.00579,0.00345,0.00534
VO:_VO_0011181	1	l1	0.00608,0.00968,0.00292,0.00103,-0.00130,0.00968,0.00292,0.00103,-0.00130,0.00608,0.00292,0.00103,-0.00130,0.00608,0.00968,0.00103,-0.00130,0.00608,0.00968,0.00292
VO:_VO_0011181	1	l2	0.00289,0.01041,0.00474,0.00056,-0.00124,0.01041,0.00474,0.00056,-0.00124,0.00289,0.00474,0.00056,-0.00124,0.00289,0.01041,0.00056,-0.00124,0.00289,0.01041,0.00474
VO:_VO_0011181	1	l3	0.00657,0.01013,0.00272,0.00366,-0.00470,0.01013,0.00272,0.00366,-0.00470,0.00657,0.00272,0.00366,-0.00470,0.00657,0.01013,0.00366,-0.00470,0.00657,0.01013,0.00272
VO:_VO_0011181	1	l4	0.00637,0.00687,0.00215,0.00042,-0.00332,0.00687,0.00215,0.00042,-0.00332,0.00637,0.00215,0.00042,-0.00332,0.00637,0.00687,0.00042,-0.00332,0.00637,0.00687,0.00215
VO:_VO_0011181	1	l5	0.00420,0.01378,0.00349,0.00029,-0.00149,0.01378,0.00349,0.00029,-0.00149,0.00420,0.00349,0.00029,-0.00149,0.00420,0.01378,0.00029,-0.00149,0.00420,0.01378,0.00349
VO:_VO_0011181	1	l6	0.00106,0.00794,0.00307,-0.00112,-0.00041,0.00794,0.00307,-0.00112,-0.00041,0.00106,0.00307,-0.00112,-0.00041,0.00106,0.00794,-0.00112,-0.00041,0.00106,0.00794,0.00307
VO:_VO_0011181	1	l7	0.00575,0.01156,0.00189,0.00153,0.00436,0.01156,0.00189,0.00153,0.00436,0.00575,0.00189,0.00153,0.00436,0.00575,0.01156,0.00153,0.00436,0.00575,0.01156,0.00189
VO:_VO_0011181	1	l8	0.00121,0.00770,0.00191,0.00128,-0.00072,0.00770,0.00191,0.00128,-0.00072,0.00121,0.00191,0.00128,-0.00072,0.00121,0.00770,0.00128,-0.00072,0.00121,0.00770,0.00191
VO:_VO_0011182	1	l1	0.00524,0.00329,0.00262,-0.00132,0.00991,0.00329,0.00262,-0.00132,0.00991,0.00524,0.00262,-0.00132,0.00991,0.00524,0.00329,-0.00132,0.00991,0.00524,0.00329,0.00262
VO:_VO_0011182	1	l2	0.00435,0.00296,0.00223,-0.00026,0.00951,0.00296,0.00223,-0.00026,0.00951,0.00435,0.00223,-0.00026,0.00951,0.00435,0.00296,-0.00026,0.00951,0.00435,0.00296,0.00223
VO:_VO_0011182	1	l3	0.00659,0.00206,0.00267,-0.00199,0.00531,0.00206,0.00267,-0.00199,0.00531,0.00659,0.00267,-0.00199,0.00531,0.00659,0.00206,-0.00199,0.00531,0.00659,0.00206,0.00267
VO:_VO_0011182	1	l4	0.00547,0.00207,0.00243,0.00262,0.00800,0.00207,0.00243,0.00262,0.00800,0.00547,0.00243,0.00262,0.00800,0.00547,0.00207,0.00262,0.00800,0.00547,0.00207,0.00243
VO:_VO_0011182	1	l5	0.00113,0.00277,0.00313,0.00137,0.00706,0.00277,0.00313,0.00137,0.00706,0.00113,0.00313,0.00137,0.00706,0.00113,0.00277,0.00137,0.00706,0.00113,0.00277,0.00313
VO:_VO_0011182	1	l6	0.00275,0.00084,0.00167,-0.00092,0.00554,0.00084,0.00167,-0.00092,0.00554,0.00275,0.00167,-0.00092,0.00554,0.00275,0.00084,-0.00092,0.00554,0.00275,0.00084,0.00167
VO:_VO_0011182	1	l7	0.00459,0.00113,0.00292,-0.00048,0.00677,0.00113,0.00292,-0.00048,0.00677,0.00459,0.00292,-0.00048,0.00677,0.00459,0.00113,-0.00048,0.00677,0.00459,0.00113,0.00292
VO:_VO_0011182	1	l8	0.00207,0.00070,0.00141,0.00017,0.00382,0.00070,0.00141,0.00017,0.00382,0.00207,0.00141,0.00017,0.00382,0.00207,0.00070,0.00017,0.00382,0.00207,0.00070,0.00141
VO:_VO_0011184	1	l1	0.00522,0.00863,0.00622,0.00198,-0.01638,0.00863,0.00622,0.00198,-0.01638,0.00522,0.00622,0.00198,-0.01638,0.00522,0.00863,0.00198,-0.01638,0.00522,0.00863,0.00622
VO:_VO_0011184	1	l2	0.00603,0.01164,0.00857,0.00126,0.00857,0.01164,0.00857,0.00126,0.00857,0.00603,0.00857,0.00126,0.00857,0.00603,0.01164,0.00126,0.00857,0.00603,0.01164,0.00857
VO:_VO_0011184	1	l3	0.00903,0.01209,0.00791,0.00139,-0.00280,0.01209,0.00791,0.00139,-0.00280,0.00903,0.00791,0.00139,-0.00280,0.00903,0.01209,0.00139,-0.00280,0.00903,0.01209,0.00791
VO:_VO_0011184	1	l4	0.00176,0.00917,0.00935,0.00349,0.00485,0.00917,0.00935,0.00349,0.00485,0.00176,0.00935,0.00349,0.00485,0.00176,0.00917,0.00349,0.00485,0.00176,0.00917,0.00935
VO:_VO_0011184	1	l5	0.01006,0.00622,0.00986,0.00224,-0.00304,0.00622,0.00986,0.00224,-0.00304,0.01006,0.00986,0.00224,-0.00304,0.01006,0.00622,0.00224,-0.00304,0.01006,0.00622,0.00986
VO:_VO_0011184	1	l6	0.00801,0.00047,0.00781,0.00108,0.00565,0.00047,0.00781,0.00108,0.00565,0.00801,0.00781,0.00108,0.00565,0.00801,0.00047,0.00108,0.00565,0.00801,0.00047,0.00781
VO:_VO_0011184	1	l7	0.00294,0.01923,0.00739,0.00179,-0.00179,0.01923,0.00739,0.00179,-0.00179,0.00294,0.00739,0.00179,-0.00179,0.00294,0.01923,0.00179,-0.00179,0.00294,0.01923,0.00739
VO:_VO_0011184	1	l8	0.00637,-0.00135,0.00759,-0.00131,0.00230,-0.00135,0.00759,-0.00131,0.00230,0.00637,0.00759,-0.00131,0.00230,0.00637,-0.00135,-0.00131,0.00230,0.00637,-0.00135,0.00759
VO:_VO_0011185	1	l1	0.00591,0.00703,0.00482,0.00153,0.00141,0.00703,0.00482,0.00153,0.00141,0.00591,0.00482,0.00153,0.00141,0.00591,0.00703,0.00153,0.00141,0.00591,0.00703,0.00482
VO:_VO_0011185	1	l2	0.00791,0.00680,0.00856,0.00321,0.00304,0.00680,0.00856,0.00321,0.00304,0.00791,0.00856,0.00321,0.00304,0.00791,0.00680,0.00321,0.00304,0.00791,0.00680,0.00856
VO:_VO_0011185	1	l3	0.00742,0.00484,0.00417,-0.00159,0.00511,0.00484,0.00417,-0.00159,0.00511,0.00742,0.00417,-0.00159,0.00511,0.00742,0.00484,-0.00159,0.00511,0.00742,0.00484,0.00417
VO:_VO_0011185	1	l4	0.00790,0.00361,0.00841,0.00279,0.00517,0.00361,0.00841,0.00279,0.00517,0.00790,0.00841,0.00279,0.00517,0.00790,0.00361,0.00279,0.00517,0.00790,0.00361,0.00841
VO:_VO_0011185	1	l5	0.00414,0.00557,0.00491,0.00157,0.00279,0.00557,0.00491,0.00157,0.00279,0.00414,0.00491,0.00157,0.00279,0.00414,0.00557,0.00157,0.00279,0.00414,0.00557,0.00491
VO:_VO_0011185	1	l6	0.00354,0.01125,0.00524,0.00146,0.00254,0.01125,0.00524,0.00146,0.00254,0.00354,0.00524,0.00146,0.00254,0.00354,0.01125,0.00146,0.00254,0.00354,0.01125,0.00524
VO:_VO_0011185	1	l7	0.00546,0.00270,0.00392,-0.00004,0.00400,0.00270,0.00392,-0.00004,0.00400,0.00546,0.00392,-0.00004,0.00400,0.00546,0.00270,-0.00004,0.00400,0.00546,0.00270,0.00392
VO:_VO_0011185	1	l8	0.00466,0.00365,0.00722,0.00002,0.00175,0.00365,0.00722,0.00002,0.00175,0.00466,0.00722,0.00002,0.00175,0.00466,0.00365,0.00002,0.00175,0.00466,0.00365,0.00722
VO:_VO_0011186	1	l1	0.00147,0.01087,0.00423,-0.00219,-0.00115,0.01087,0.00423,-0.00219,-0.00115,0.00147,0.00423,-0.00219,-0.00115,0.00147,0.01087,-0.00219,-0.00115,0.00147,0.01087,0.00423
VO:_VO_0011186	1	l2	0.00288,0.01360,0.00143,0.00206,0.00065,0.01360,0.00143,0.00206,0.00065,0.00288,0.00143,0.00206,0.00065,0.00288,0.01360,0.00206,0.00065,0.00288,0.01360,0.00143
VO:_VO_0011186	1	l3	0.01600,0.01305,0.00424,0.00038,0.00711,0.01305,0.00424,0.00038,0.00711,0.01600,0.00424,0.00038,0.00711,0.01600,0.01305,0.00038,0.00711,0.01600,0.01305,0.00424
VO:_VO_0011186	1	l4	0.00392,0.00532,0.00321,0.00624,0.00562,0.00532,0.00321,0.00624,0.00562,0.00392,0.00321,0.00624,0.00562,0.00392,0.00532,0.00624,0.00562,0.00392,0.00532,0.00321
VO:_VO_0011186	1	l5	0.00073,0.00996,0.00128,0.00212,-0.00368,0.00996,0.00128,0.00212,-0.00368,0.00073,0.00128,0.00212,-0.00368,0.00073,0.00996,0.00212,-0.00368,0.00073,0.00996,0.00128
VO:_VO_0011186	1	l6	0.00542,0.00978,0.00699,-0.00361,0.00113,0.00978,0.00699,-0.00361,0.00113,0.00542,0.00699,-0.00361,0.00113,0.00542,0.00978,-0.00361,0.00113,0.00542,0.00978,0.00699
VO:_VO_0011186	1	l7	0.00544,0.00474,0.00473,-0.00253,0.00846,0.00474,0.00473,-0.00253,0.00846,0.00544,0.00473,-0.00253,0.00846,0.00544,0.00474,-0.00253,0.00846,0.00544,0.00474,0.00473
VO:_VO_0011186	1	l8	0.00082,0.00097,0.00518,0.00467,0.00395,0.00097,0.00518,0.00467,0.00395,0.00082,0.00518,0.00467,0.00395,0.00082,0.00097,0.00467,0.00395,0.00082,0.00097,0.00518
VO:_VO_0011266	1	l1	0.00165,0.01242,0.00123,0.00063,-0.00381,0.01242,0.00123,0.00063,-0.00381,0.00165,0.00123,0.00063,-0.00381,0.00165,0.01242,0.00063,-0.00381,0.00165,0.01242,0.00123
VO:_VO_0011266	1	l2	-0.00135,0.00616,0.00459,-0.00183,-0.00414,0.00616,0.00459,-0.00183,-0.00414,-0.00135,0.00459,-0.00183,-0.00414,-0.00135,0.00616,-0.00183,-0.00414,-0.00135,0.00616,0.00459
VO:_VO_0011266	1	l3	0.00101,0.00780,0.00177,0.00048,-0.00139,0.00780,0.00177,0.00048,-0.00139,0.00101,0.00177,0.00048,-0.00139,0.00101,0.00780,0.00048,-0.00139,0.00101,0.00780,0.00177
VO:_VO_0011266	1	l4	0.00344,0.00663,0.00277,-0.00080,0.00118,0.00663,0.00277,-0.00080,0.00118,0.00344,0.00277,-0.00080,0.00118,0.00344,0.00663,-0.00080,0.00118,0.00344,0.00663,0.00277
VO:_VO_0011266	1	l5	-0.00174,0.00895,0.00508,0.00029,0.00162,0.00895,0.00508,0.00029,0.00162,-0.00174,0.00508,0.00029,0.00162,-0.00174,0.00895,0.00029,0.00162,-0.00174,0.00895,0.00508
VO:_VO_0011266	1	l6	-0.00354,0.00587,0.00183,-0.00463,-0.00640,0.00587,0.00183,-0.00463,-0.00640,-0.00354,0.00183,-0.00463,-0.00640,-0.00354,0.00587,-0.00463,-0.00640,-0.00354,0.00587,0.00183
VO:_VO_0011266	1	l7	0.00192,0.00920,0.00659,0.00117,0.00228,0.00920,0.00659,0.00117,0.00228,0.00192,0.00659,0.00117,0.00228,0.00192,0.00920,0.00117,0.00228,0.00192,0.00920,0.00659
VO:_VO_0011266	1	l8	0.00751,0.00973,0.00654,0.00242,0.00609,0.00973,0.00654,0.00242,0.00609,0.00751,0.00654,0.00242,0.00609,0.00751,0.00973,0.00242,0.00609,0.00751,0.00973,0.00654
VO:_VO_0011268	1	l1	0.00102,0.00551,0.00158,-0.00327,-0.00166,0.00551,0.00158,-0.00327,-0.00166,0.00102,0.00158,-0.00327,-0.00166,0.00102,0.00551,-0.00327,-0.00166,0.00102,0.00551,0.00158
VO:_VO_0011268	1	l2	0.00955,0.00622,0.00295,0.00391,0.00013,0.00622,0.00295,0.00391,0.00013,0.00955,0.00295,0.00391,0.00013,0.00955,0.00622,0.00391,0.00013,0.00955,0.00622,0.00295
VO:_VO_0011268	1	l3	0.00198,0.00406,0.00527,0.00116,0.00106,0.00406,0.00527,0.00116,0.00106,0.00198,0.00527,0.00116,0.00106,0.00198,0.00406,0.00116,0.00106,0.00198,0.00406,0.00527
VO:_VO_0011268	1	l4	0.01248,0.00128,0.00293,0.00120,0.01050,0.00128,0.00293,0.00120,0.01050,0.01248,0.00293,0.00120,0.01050,0.01248,0.00128,0.00120,0.01050,0.01248,0.00128,0.00293
VO:_VO_0011268	1	l5	0.00275,0.00388,0.00467,-0.00017,-0.00342,0.00388,0.00467,-0.00017,-0.00342,0.00275,0.00467,-0.00017,-0.00342,0.00275,0.00388,-0.00017,-0.00342,0.00275,0.00388,0.00467
VO:_VO_0011268	1	l6	0.00389,0.00329,0.00024,0.00021,0.00182,0.00329,0.00024,0.00021,0.00182,0.00389,0.00024,0.00021,0.00182,0.00389,0.00329,0.00021,0.00182,0.00389,0.00329,0.00024
VO:_VO_0011268	1	l7	0.00598,0.00585,0.00336,-0.00053,0.00134,0.00585,0.00336,-0.00053,0.00134,0.00598,0.00336,-0.00053,0.00134,0.00598,0.00585,-0.00053,0.00134,0.00598,0.00585,0.00336
VO:_VO_0011268	1	l8	0.00847,0.00577,-0.00113,0.00183,0.00782,0.00577,-0.00113,0.00183,0.00782,0.00847,-0.00113,0.00183,0.00782,0.00847,0.00577,0.00183,0.00782,0.00847,0.00577,-0.00113
VO:_VO_0011269	1	l1	0.00270,0.00825,0.00441,-0.00097,-0.00677,0.00825,0.00441,-0.00097,-0.00677,0.00270,0.00441,-0.00097,-0.00677,0.00270,0.00825,-0.00097,-0.00677,0.00270,0.00825,0.00441
VO:_VO_0011269	1	l2	-0.00002,0.00445,0.00530,-0.00698,-0.00135,0.00445,0.00530,-0.00698,-0.00135,-0.00002,0.00530,-0.00698,-0.00135,-0.00002,0.00445,-0.00698,-0.00135,-0.00002,0.00445,0.00530
VO:_VO_0011269	1	l3	0.00084,0.00473,0.00224,-0.00149,0.00016,0.00473,0.00224,-0.00149,0.00016,0.00084,0.00224,-0.00149,0.00016,0.00084,0.00473,-0.00149,0.00016,0.00084,0.00473,0.00224
VO:_VO_0011269	1	l4	-0.00097,0.00576,0.00481,-0.00041,-0.00528,0.00576,0.00481,-0.00041,-0.00528,-0.00097,0.00481,-0.00041,-0.00528,-0.00097,0.00576,-0.00041,-0.00528,-0.00097,0.00576,0.00481
VO:_VO_0011269	1	l5	-0.00319,0.00301,0.00388,0.00454,-0.00150,0.00301,0.00388,0.00454,-0.00150,-0.00319,0.00388,0.00454,-0.00150,-0.00319,0.00301,0.00454,-0.00150,-0.00319,0.00301,0.00388
VO:_VO_0011269	1	l6	-0.00015,0.00187,0.00565,-0.00007,-0.00283,0.00187,0.00565,-0.00007,-0.00283,-0.00015,0.00565,-0.00007,-0.00283,-0.00015,0.00187,-0.00007,-0.00283,-0.00015,0.00187,0.00565
VO:_VO_0011269	1	l7	0.00379,0.00445,0.00490,-0.00504,0.00155,0.00445,0.00490,-0.00504,0.00155,0.00379,0.00490,-0.00504,0.00155,0.00379,0.00445,-0.00504,0.00155,0.00379,0.00445,0.00490
VO:_VO_0011269	1	l8	0.00428,0.00230,0.00232,-0.00156,0.00056,0.00230,0.00232,-0.00156,0.00056,0.00428,0.00232,-0.00156,0.00056,0.00428,0.00230,-0.00156,0.00056,0.00428,0.00230,0.00232
VO:_VO_0011270	1	l1	0.00363,-0.00030,-0.00001,-0.01518,-0.00317,-0.00030,-0.00001,-0.01518,-0.00317,0.00363,-0.00001,-0.01518,-0.00317,0.00363,-0.00030,-0.01518,-0.00317,0.00363,-0.00030,-0.00001
VO:_VO_0011270	1	l2	0.00103,0.00750,0.00351,-0.00087,0.00216,0.00750,0.00351,-0.00087,0.00216,0.00103,0.00351,-0.00087,0.00216,0.00103,0.00750,-0.00087,0.00216,0.00103,0.00750,0.00351
VO:_VO_0011270	1	l3	-0.00931,0.00662,0.00098,-0.00093,-0.00275,0.00662,0.00098,-0.00093,-0.00275,-0.00931,0.00098,-0.00093,-0.00275,-0.00931,0.00662,-0.00093,-0.00275,-0.00931,0.00662,0.00098
VO:_VO_0011270	1	l4	-0.00066,-0.00156,0.00783,0.00172,0.00250,-0.00156,0.00783,0.00172,0.00250,-0.00066,0.00783,0.00172,0.00250,-0.00066,-0.00156,0.00172,0.00250,-0.00066,-0.00156,0.00783
VO:_VO_0011270	1	l5	0.00585,0.00857,0.00352,-0.00267,-0.00870,0.00857,0.00352,-0.00267,-0.00870,0.00585,0.00352,-0.00267,-0.00870,0.00585,0.00857,-0.00267,-0.00870,0.00585,0.00857,0.00352
VO:_VO_0011270	1	l6	0.00744,0.00237,-0.00387,0.00149,-0.00254,0.00237,-0.00387,0.00149,-0.00254,0.00744,-0.00387,0.00149,-0.00254,0.00744,0.00237,0.00149,-0.00254,0.00744,0.00237,-0.00387
VO:_VO_0011270	1	l7	0.00631,0.00205,0.00425,-0.00330,0.00334,0.00205,0.00425,-0.00330,0.00334,0.00631,0.00425,-0.00330,0.00334,0.00631,0.00205,-0.00330,0.00334,0.00631,0.00205,0.00425
VO:_VO_0011270	1	l8	0.00244,0.00428,0.00490,-0.00266,0.01092,0.00428,0.00490,-0.00266,0.01092,0.00244,0.00490,-0.00266,0.01092,0.00244,0.00428,-0.00266,0.01092,0.00244,0.00428,0.00490
VO:_VO_0011271	1	l1	0.00167,0.01780,0.00059,0.00677,-0.00731,0.01780,0.00059,0.00677,-0.00731,0.00167,0.00059,0.00677,-0.00731,0.00167,0.01780,0.00677,-0.00731,0.00167,0.01780,0.00059
VO:_VO_0011271	1	l2	0.01197,0.01510,0.00409,-0.00590,-0.00360,0.01510,0.00409,-0.00590,-0.00360,0.01197,0.00409,-0.00590,-0.00360,0.01197,0.01510,-0.00590,-0.00360,0.01197,0.01510,0.00409
VO:_VO_0011271	1	l3	0.00675,0.01275,0.00348,-0.00443,0.00572,0.01275,0.00348,-0.00443,0.00572,0.00675,0.00348,-0.00443,0.00572,0.00675,0.01275,-0.00443,0.00572,0.00675,0.01275,0.00348
VO:_VO_0011271	1	l4	0.00608,0.01282,-0.00005,0.00395,-0.00347,0.01282,-0.00005,0.00395,-0.00347,0.00608,-0.00005,0.00395,-0.00347,0.00608,0.01282,0.00395,-0.00347,0.00608,0.01282,-0.00005
VO:_VO_0011271	1	l5	0.00642,0.01168,0.00530,0.00530,-0.00024,0.01168,0.00530,0.00530,-0.00024,0.00642,0.00530,0.00530,-0.00024,0.00642,0.01168,0.00530,-0.00024,0.00642,0.01168,0.00530
VO:_VO_0011271	1	l6	0.00270,0.01732,0.00318,0.00261,-0.00033,0.01732,0.00318,0.00261,-0.00033,0.00270,0.00318,0.00261,-0.00033,0.00270,0.01732,0.00261,-0.00033,0.00270,0.01732,0.00318
VO:_VO_0011271	1	l7	0.00455,0.01125,-0.00131,-0.00200,0.00076,0.01125,-0.00131,-0.00200,0.00076,0.00455,-0.00131,-0.00200,0.00076,0.00455,0.01125,-0.00200,0.00076,0.00455,0.01125,-0.00131
VO:_VO_0011271	1	l8	0.00215,0.00812,0.00227,0.00125,-0.00119,0.00812,0.00227,0.00125,-0.00119,0.00215,0.00227,0.00125,-0.00119,0.00215,0.00812,0.00125,-0.00119,0.00215,0.00812,0.00227
VO:_VO_0011272	1	l1	0.00010,-0.00159,0.00749,-0.00274,-0.00245,-0.00159,0.00749,-0.00274,-0.00245,0.00010,0.00749,-0.00274,-0.00245,0.00010,-0.00159,-0.00274,-0.00245,0.00010,-0.00159,0.00749
VO:_VO_0011272	1	l2	-0.00030,-0.00139,0.00301,-0.00276,-0.00077,-0.00139,0.00301,-0.00276,-0.00077,-0.00030,0.00301,-0.00276,-0.00077,-0.00030,-0.00139,-0.00276,-0.00077,-0.00030,-0.00139,0.00301
VO:_VO_0011272	1	l3	-0.00046,-0.00003,0.00117,-0.00066,-0.00131,-0.00003,0.00117,-0.00066,-0.00131,-0.00046,0.00117,-0.00066,-0.00131,-0.00046,-0.00003,-0.00066,-0.00131,-0.00046,-0.00003,0.00117
VO:_VO_0011272	1	l4	0.00119,0.00269,0.00234,-0.00377,0.00387,0.00269,0.00234,-0.00377,0.00387,0.00119,0.00234,-0.00377,0.00387,0.00119,0.00269,-0.00377,0.00387,0.00119,0.00269,0.00234
VO:_VO_0011272	1	l5	0.00285,-0.00390,0.00299,-0.00253,0.00208,-0.00390,0.00299,-0.00253,0.00208,0.00285,0.00299,-0.00253,0.00208,0.00285,-0.00390,-0.00253,0.00208,0.00285,-0.00390,0.00299
VO:_VO_0011272	1	l6	-0.00151,-0.00326,-0.00054,-0.00212,-0.00096,-0.00326,-0.00054,-0.00212,-0.00096,-0.00151,-0.00054,-0.00212,-0.00096,-0.00151,-0.00326,-0.00212,-0.00096,-0.00151,-0.00326,-0.00054
VO:_VO_0011272	1	l7	0.00273,0.00043,0.00186,0.00120,-0.00540,0.00043,0.00186,0.00120,-0.00540,0.00273,0.00186,0.00120,-0.00540,0.00273,0.00043,0.00120,-0.00540,0.00273,0.00043,0.00186
VO:_VO_0011272	1	l8	0.00091,0.00198,0.00643,0.00310,0.00157,0.00198,0.00643,0.00310,0.00157,0.00091,0.00643,0.00310,0.00157,0.00091,0.00198,0.00310,0.00157,0.00091,0.00198,0.00643
VO:_VO_0011303	1	l1	0.00892,0.01031,0.00194,-0.00244,-0.00474,0.01031,0.00194,-0.00244,-0.00474,0.00892,0.00194,-0.00244,-0.00474,0.00892,0.01031,-0.00244,-0.00474,0.00892,0.01031,0.00194
VO:_VO_0011303	1	l2	0.00904,0.01100,0.00345,-0.00012,-0.00055,0.01100,0.00345,-0.00012,-0.00055,0.00904,0.00345,-0.00012,-0.00055,0.00904,0.01100,-0.00012,-0.00055,0.00904,0.01100,0.00345
VO:_VO_0011303	1	l3	0.00691,0.01072,0.00403,-0.00025,0.00347,0.01072,0.00403,-0.00025,0.00347,0.00691,0.00403,-0.00025,0.00347,0.00691,0.01072,-0.00025,0.00347,0.00691,0.01072,0.00403
VO:_VO_0011303	1	l4	0.01041,0.01017,0.00257,-0.00002,0.00129,0.01017,0.00257,-0.00002,0.00129,0.01041,0.00257,-0.00002,0.00129,0.01041,0.01017,-0.00002,0.00129,0.01041,0.01017,0.00257
