protein	class	lag	features
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l3	0.00559,0.00083,0.00062,0.00359,-0.00066
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l4	0.00612,0.00257,0.00372,0.00199,0.00236
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l5	-0.00295,-0.00161,0.00111,0.00512,0.00192
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l6	-0.00421,0.00436,-0.00067,0.00672,-0.00009
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l7	0.00609,0.00141,0.00202,0.00477,0.00108
ABV827251_OmpA_[Actinobacillus_pleuropneumoniae]	1	l8	0.00013,0.00040,0.00404,0.00266,0.00017
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l1	-0.00479,-0.00160,0.00554,0.00417,0.00086
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l2	-0.00033,0.00039,0.00603,0.00452,0.00032
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l3	-0.00012,0.00331,0.00694,0.00265,0.00364
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l4	-0.00102,0.00033,0.00336,0.00548,-0.00064
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l5	0.00317,0.00487,-0.00029,0.00274,-0.00109
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l6	-0.00125,0.00231,0.00570,0.00479,0.00028
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l7	-0.00006,0.00082,0.00039,0.00440,0.00045
ABN750841_Hemebinding_protein_A_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l8	-0.00053,0.00275,0.00685,0.00281,0.00061
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l1	-0.01093,0.00733,0.01094,0.00426,-0.00161
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l2	0.00103,0.00498,0.00660,0.00709,-0.00032
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l3	-0.01015,0.00840,0.00753,0.00591,-0.00218
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l4	0.00184,-0.00068,0.00589,0.00866,0.00464
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l5	0.00102,0.00630,0.00606,0.00331,0.00142
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l6	0.00771,0.00112,0.00504,0.00794,-0.00330
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l7	-0.01086,0.00624,0.00823,0.00209,-0.00538
ASU149131_Outer_membrane_protein_W_[Actinobacillus_pleuropneumoniae]	1	l8	0.00514,0.01063,0.00698,0.00808,-0.00031
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l1	0.00004,0.00276,0.00648,0.00058,-0.00228
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l2	0.00512,0.00658,0.00920,0.00287,0.00098
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l3	0.00868,-0.00017,0.01561,0.00562,-0.00072
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l4	-0.00078,0.00965,0.00652,0.00652,-0.00171
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l5	0.00291,0.00779,0.00225,0.00424,-0.00137
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l6	0.00890,0.00411,0.01208,0.00744,0.00252
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l7	0.00176,-0.00205,0.00228,0.00415,0.00453
AAO643461_major_type_IV_fimbrial_subunit_precursor_[Actinobacillus_pleuropneumoniae_serovar_1_str_4074]	1	l8	-0.00046,0.00374,0.00167,0.00258,-0.00211
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l1	0.00071,0.00183,0.00381,0.00168,-0.00017
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l2	0.00520,-0.00053,0.00322,0.00257,0.00046
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l3	0.00146,0.00037,0.00202,-0.00012,-0.00139
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l4	-0.00136,0.00022,0.00021,0.00174,0.00167
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l5	0.00620,-0.00102,0.00173,0.00391,0.00400
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l6	-0.00045,0.00297,0.00028,0.00453,-0.00200
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l7	0.00219,-0.00144,0.00272,0.00166,-0.00133
AAA219291_transferrinbinding_protein_[Actinobacillus_pleuropneumoniae]	1	l8	0.00562,0.00209,0.00303,0.00430,0.00060
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l1	-0.00177,0.00084,0.00633,0.00510,-0.00043
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l2	-0.00414,-0.00004,0.00681,0.00371,0.00240
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l3	0.00073,0.00403,0.00797,0.00503,0.00544
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l4	0.00203,0.00227,0.01134,0.00309,-0.00080
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l5	-0.00088,0.00433,0.00998,0.00407,0.00565
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l6	-0.00032,-0.00028,0.00269,0.00237,0.00206
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l7	-0.00149,-0.00024,0.00439,0.00637,0.00327
ABN734721_spermidine/putrescinebinding_periplasmic_protein_1_precursor_[Actinobacillus_pleuropneumoniae_serovar_5b_str_L20]	1	l8	-0.00051,-0.00158,0.00008,0.00224,0.00276
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l1	-0.00068,-0.00375,0.00615,0.00703,-0.00441
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l2	0.00109,0.00235,0.00144,0.00234,0.00195
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l3	-0.00140,0.00533,0.00325,0.00273,-0.00410
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l4	-0.00524,0.00030,0.00043,0.00108,0.00229
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l5	0.00123,0.00693,0.00076,0.00495,0.00003
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l6	0.00324,-0.00753,0.00450,0.00356,0.00096
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l7	-0.00153,0.00484,0.00144,0.00609,0.00178
CAA733361_omlA_partial_[Actinobacillus_pleuropneumoniae_serovar_2_str_S1536]	1	l8	0.00320,0.00321,0.00222,0.00334,-0.00177
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l1	-0.00306,0.00429,0.00125,0.00450,0.00158
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l2	-0.00110,0.00877,0.00649,0.00541,-0.00321
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l3	0.00315,0.00856,0.00667,0.00493,-0.00216
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l4	-0.00407,0.00678,0.00259,0.00421,0.00183
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l5	-0.00434,0.00783,0.00667,0.00516,0.00038
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l6	0.00063,0.00619,0.00422,0.00345,-0.00025
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l7	-0.00323,0.00484,0.00355,0.00418,0.00119
AAB644421_CpxD_[Actinobacillus_pleuropneumoniae]	1	l8	0.00061,0.00693,0.00139,0.00404,-0.00000
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l1	0.00682,0.00606,0.00600,0.00490,0.00543
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l2	0.01078,0.01627,0.00406,0.00945,0.01506
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l3	0.00608,0.00919,0.00327,0.00604,0.00794
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l4	0.01291,0.01919,0.00562,0.01373,0.00895
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l5	0.00973,0.00758,0.00708,0.01005,0.00587
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l6	0.00926,0.01662,0.00737,0.00682,0.00880
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l7	0.00729,0.00154,0.00354,0.00842,-0.00148
AAR956951_TonB2_[Actinobacillus_pleuropneumoniae]	1	l8	0.01053,0.01067,0.00835,0.01029,0.00875
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l1	0.00301,-0.00164,0.00075,0.00273,0.00621
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l2	0.00336,0.00391,0.01268,0.00271,0.00192
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l3	0.00446,0.00277,0.00537,0.00146,-0.00416
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l4	-0.00052,0.00496,0.00924,0.00240,-0.00170
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l5	-0.00056,0.00048,0.01261,-0.00049,-0.00046
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l6	-0.00265,0.00787,0.00811,0.00228,0.00004
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l7	0.00509,0.00021,0.01015,0.00122,-0.00221
CAA614131_PALA_outer_membrane_protein_precursor_[Actinobacillus_pleuropneumoniae]	1	l8	0.00527,0.01079,0.00988,0.00518,-0.00491
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l1	-0.00455,0.00237,0.00175,0.00334,-0.00122
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l2	0.00136,0.00420,0.00089,0.00194,0.00412
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l3	-0.00543,0.00339,0.00242,0.00142,-0.00531
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l4	0.00394,0.00150,0.00297,0.00265,-0.00248
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l5	0.00064,0.00301,-0.00012,0.00403,-0.00080
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l6	0.00591,0.00218,0.00157,0.00322,0.00179
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l7	-0.00260,0.00202,0.00006,0.00233,0.00080
AAM694311_outer_membrane_ferric_hydroxamate_receptor_FhuA_[Actinobacillus_pleuropneumoniae]	1	l8	0.00413,0.00145,0.00040,0.00207,0.00036
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l1	0.00514,0.00085,0.00085,0.00438,-0.00309
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l2	0.00326,-0.00300,0.00139,0.00310,-0.00233
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l3	0.00663,0.01041,0.00618,-0.00018,0.00435
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l4	0.00364,0.00045,0.00020,0.00119,0.00494
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l5	0.00001,-0.00092,0.00132,0.00594,0.00228
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l6	0.00171,0.00232,0.00246,0.00297,0.00228
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l7	0.00620,-0.00505,-0.00208,0.00349,-0.00108
CAC876961_fibronectinbinding_protein_I_[Streptococcus_pyogenes]	1	l8	0.00370,-0.00065,0.00296,0.00319,0.00389
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l1	0.00844,0.00210,0.00348,0.00001,-0.00314
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l2	0.00628,0.00342,0.00354,0.00446,-0.00099
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l3	-0.00102,0.00150,0.00631,0.00480,0.00022
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l4	0.00857,0.00518,-0.00040,0.00447,0.00025
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l5	0.00097,-0.00274,0.00112,0.00525,-0.00019
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l6	0.00130,0.00495,0.00095,0.00190,0.00363
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l7	0.00041,-0.00139,0.00121,0.00609,-0.00016
ANC276451_heme_binding_protein_Shp_[Streptococcus_pyogenes]	1	l8	0.00459,0.00189,0.00080,0.00404,-0.00438
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l1	0.00080,0.00507,0.02325,0.00371,0.00085
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l2	-0.00104,0.00342,0.02442,0.00488,-0.00051
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l3	0.00830,-0.00152,0.02615,0.00830,0.00286
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l4	0.00800,0.00409,0.02308,0.00295,0.00131
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l5	0.00341,0.00053,0.02235,0.00399,0.00496
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l6	0.00034,-0.00022,0.02637,0.00669,0.00217
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l7	0.01054,0.00347,0.02497,0.00768,0.00175
ANC261871_Emmrelated_protein_Mrp_[Streptococcus_pyogenes]	1	l8	0.00506,0.00539,0.02353,0.00706,0.00199
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l1	-0.00366,0.01640,0.00205,0.00045,0.00091
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l2	0.00388,-0.00247,-0.00856,-0.00403,-0.00212
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l3	-0.00366,-0.00209,-0.01056,-0.01071,0.00563
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l4	0.00740,-0.00081,0.01004,0.00239,0.00849
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l5	0.00116,-0.00016,0.00684,0.01807,0.00416
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l6	-0.00236,-0.00399,-0.00023,0.00089,-0.01041
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l7	0.00694,0.00554,-0.00456,0.00710,0.00102
BAB081621_SrtA_[Streptococcus_pyogenes]	1	l8	-0.00985,0.00185,0.00299,-0.00110,-0.00676
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l1	-0.00073,0.00386,0.01263,0.00610,0.00074
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l2	-0.00813,0.00380,0.00848,0.00472,0.00164
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l3	0.00243,0.00064,0.01214,0.00179,-0.00111
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l4	-0.00406,0.00391,0.01065,0.00284,-0.00073
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l5	-0.00286,0.00123,0.01122,0.00886,0.00291
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l6	0.00290,-0.00184,0.00970,0.00330,0.00197
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l7	0.00915,-0.00167,0.01029,0.00359,0.00205
AAT864691_ScpA_[Streptococcus_pyogenes_MGAS10394]	1	l8	-0.00279,0.00183,0.01199,0.00330,0.00102
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l1	-0.00323,0.00654,0.02972,-0.00278,0.00952
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l2	0.00464,-0.00497,0.02905,0.00986,-0.00349
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l3	0.00653,0.00973,0.02455,0.00042,-0.00553
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l4	0.02065,0.01824,0.03303,0.00731,-0.00062
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l5	-0.00232,-0.00277,0.02718,0.00588,0.00764
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l6	0.01230,0.00397,0.03663,0.00783,0.02175
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l7	0.00957,0.01272,0.02680,0.01104,0.00121
AAA851171_M1_protein_partial_[Streptococcus_pyogenes]	1	l8	0.00890,0.00626,0.03182,0.00130,-0.00203
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l1	0.00732,0.00444,0.01564,0.00297,-0.00209
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l2	0.00216,0.00030,0.01778,0.00808,-0.00239
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l3	0.00715,0.00391,0.01609,0.00496,0.00027
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l4	0.01387,0.00342,0.01679,0.00168,-0.00038
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l5	0.00614,0.00995,0.01599,0.00806,0.00245
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l6	0.00631,0.00348,0.01941,0.00533,0.00911
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l7	0.01299,0.00205,0.01713,0.01072,-0.00225
AAA269201_M6_precursor_peptide_[Streptococcus_pyogenes]	1	l8	0.00931,0.00283,0.01724,0.00416,-0.00116
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l1	-0.00607,-0.00081,0.03026,0.00289,0.00429
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l2	0.00257,0.00045,0.03152,0.00766,0.00424
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l3	0.00405,0.01097,0.03343,0.00249,0.00539
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l4	-0.00003,-0.00104,0.02818,0.00250,0.00103
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l5	0.00504,0.00794,0.02834,-0.00099,0.00531
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l6	0.00048,0.00356,0.03371,0.00562,0.01004
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l7	0.01201,0.00228,0.02688,0.00888,0.00362
AAN040811_M24_partial_[Streptococcus_pyogenes]	1	l8	0.00760,0.00778,0.02857,0.00348,0.00188
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l1	0.00664,0.00148,0.00855,0.00530,-0.00150
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l2	0.00516,0.00592,0.01783,0.00494,0.00139
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l3	0.00563,0.00835,0.00975,0.00092,-0.00008
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l4	0.01400,0.00121,0.01134,-0.00267,-0.00344
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l5	0.01554,0.01014,0.01752,0.00745,0.00674
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l6	0.00352,0.00224,0.00930,0.00458,-0.00005
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l7	0.01958,0.01940,0.01452,0.00960,0.00746
AAN040841_M5_partial_[Streptococcus_pyogenes]	1	l8	0.00676,0.00164,0.01288,0.00922,-0.00260
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l1	-0.00289,0.00318,0.00383,0.00064,0.00406
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l2	-0.00344,-0.00384,0.01135,-0.00057,-0.00111
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l3	-0.00431,0.00015,0.01074,0.00009,0.00268
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l4	-0.00482,0.00334,0.01000,0.00302,-0.00133
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l5	0.00265,0.00279,0.01125,0.00082,0.00392
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l6	-0.00040,-0.00019,0.00750,0.00152,0.00224
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l7	-0.00028,0.00157,0.00904,0.00211,0.00206
ETE190721_peptidase_M29_[Streptococcus_pneumoniae_13856]	1	l8	0.00150,0.00750,0.00716,0.00154,0.00206
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l1	-0.00564,-0.00032,-0.00043,0.00120,-0.00561
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l2	-0.00648,0.00020,0.00415,0.00120,-0.00612
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l3	0.00549,0.00218,0.00506,0.00128,-0.00018
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l4	-0.00207,0.00359,-0.00125,0.00296,-0.00032
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l5	-0.00564,0.00215,0.00386,0.00091,0.00369
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l6	0.00285,-0.00372,0.00081,-0.00099,0.00410
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l7	-0.00229,0.00148,0.00418,0.00216,-0.00466
CRG008111_Membrane_dipeptidase_(Peptidase_family_M19)_[Streptococcus_pneumoniae]	1	l8	-0.00120,0.00569,0.00294,0.00492,0.00052
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l1	0.00142,0.00585,0.00142,0.00599,0.00159
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l2	-0.00571,0.00031,0.00429,0.00142,-0.00248
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l3	0.00441,0.00697,0.00779,0.00362,-0.00537
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l4	0.00051,0.00363,0.00282,-0.00060,0.00052
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l5	-0.00827,0.00118,0.01104,-0.00016,-0.00081
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l6	-0.00396,0.00033,0.00599,0.00795,-0.00061
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l7	0.00017,0.00340,0.01395,0.00193,0.00147
PHP246451_peptidase_M14_[Streptococcus_pneumoniae]	1	l8	-0.00132,0.00010,0.00906,0.00695,0.00217
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l1	-0.00215,0.00397,0.02386,0.00037,0.00557
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l2	0.00109,-0.00069,0.02101,0.00661,-0.00137
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l3	0.00447,0.00785,0.02209,0.00266,-0.00056
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l4	0.00729,0.00887,0.02055,0.00503,-0.00201
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l5	0.00062,0.00026,0.02215,0.00279,0.00459
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l6	0.00198,0.00476,0.02539,0.00525,0.00954
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l7	0.01268,0.00603,0.02154,0.00778,0.00089
BAD149861_M12_mutant_protein_precursor_[Streptococcus_pyogenes]	1	l8	-0.00117,0.00132,0.02498,0.00497,0.00140
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l1	-0.00412,-0.00052,0.03180,0.00277,0.00506
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l2	-0.00441,0.00503,0.03316,0.00382,0.00126
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l3	0.00544,0.00602,0.03295,0.00378,-0.00142
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l4	0.00662,0.00512,0.02831,0.00467,-0.00155
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l5	-0.00241,0.00961,0.03196,0.00434,0.00222
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l6	0.00052,0.00192,0.03293,0.00499,0.00442
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l7	0.00949,0.00355,0.03238,0.00917,0.00586
AIG885801_Spa_partial_[Streptococcus_pyogenes]	1	l8	0.00024,0.00503,0.03149,0.00468,0.00355
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l1	0.00246,0.00624,0.01552,0.00232,-0.00145
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l2	-0.01002,0.00542,0.01685,0.00957,0.00202
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l3	-0.00000,0.00966,0.01455,0.00437,0.00377
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l4	0.00585,0.00301,0.01337,0.00669,0.00225
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l5	-0.00210,0.00233,0.01075,0.00592,-0.00552
OZS357411_peptidase_M28_partial_[Streptococcus_pneumoniae]	1	l6	-0.01346,-0.00495,0.01184,0.00423,0.00449
