protein	class	lag	features
VO:_VO_0012404	1	l5	0.00242,0.01119,0.00296,0.00474,0.01581,0.01119,0.00296,0.00474,0.01581,0.00242,0.00296,0.00474,0.01581,0.00242,0.01119,0.00474,0.01581,0.00242,0.01119,0.00296
VO:_VO_0012404	1	l6	0.00299,-0.00137,0.00367,0.00774,0.01833,-0.00137,0.00367,0.00774,0.01833,0.00299,0.00367,0.00774,0.01833,0.00299,-0.00137,0.00774,0.01833,0.00299,-0.00137,0.00367
VO:_VO_0012404	1	l7	0.00372,0.00325,0.00619,0.00777,0.01747,0.00325,0.00619,0.00777,0.01747,0.00372,0.00619,0.00777,0.01747,0.00372,0.00325,0.00777,0.01747,0.00372,0.00325,0.00619
VO:_VO_0012404	1	l8	0.00124,0.00963,0.00513,0.00431,0.01671,0.00963,0.00513,0.00431,0.01671,0.00124,0.00513,0.00431,0.01671,0.00124,0.00963,0.00431,0.01671,0.00124,0.00963,0.00513
VO:_VO_0012407	1	l1	0.01058,0.00595,0.00360,0.00438,0.00099,0.00595,0.00360,0.00438,0.00099,0.01058,0.00360,0.00438,0.00099,0.01058,0.00595,0.00438,0.00099,0.01058,0.00595,0.00360
VO:_VO_0012407	1	l2	0.01923,0.00779,0.00364,0.00004,0.00203,0.00779,0.00364,0.00004,0.00203,0.01923,0.00364,0.00004,0.00203,0.01923,0.00779,0.00004,0.00203,0.01923,0.00779,0.00364
VO:_VO_0012407	1	l3	0.00816,0.01030,0.00065,0.00143,0.00258,0.01030,0.00065,0.00143,0.00258,0.00816,0.00065,0.00143,0.00258,0.00816,0.01030,0.00143,0.00258,0.00816,0.01030,0.00065
VO:_VO_0012407	1	l4	0.01390,0.00579,0.00215,-0.00031,-0.00056,0.00579,0.00215,-0.00031,-0.00056,0.01390,0.00215,-0.00031,-0.00056,0.01390,0.00579,-0.00031,-0.00056,0.01390,0.00579,0.00215
VO:_VO_0012407	1	l5	0.01014,0.00900,0.00575,-0.00342,-0.00056,0.00900,0.00575,-0.00342,-0.00056,0.01014,0.00575,-0.00342,-0.00056,0.01014,0.00900,-0.00342,-0.00056,0.01014,0.00900,0.00575
VO:_VO_0012407	1	l6	0.01496,0.00545,0.00283,0.00034,-0.00244,0.00545,0.00283,0.00034,-0.00244,0.01496,0.00283,0.00034,-0.00244,0.01496,0.00545,0.00034,-0.00244,0.01496,0.00545,0.00283
VO:_VO_0012407	1	l7	0.01472,0.00872,0.00491,0.00345,0.00058,0.00872,0.00491,0.00345,0.00058,0.01472,0.00491,0.00345,0.00058,0.01472,0.00872,0.00345,0.00058,0.01472,0.00872,0.00491
VO:_VO_0012407	1	l8	0.01237,0.00238,0.00235,0.00126,0.00260,0.00238,0.00235,0.00126,0.00260,0.01237,0.00235,0.00126,0.00260,0.01237,0.00238,0.00126,0.00260,0.01237,0.00238,0.00235
VO:_VO_0012408	1	l1	0.00603,0.01001,0.00146,0.00299,0.00034,0.01001,0.00146,0.00299,0.00034,0.00603,0.00146,0.00299,0.00034,0.00603,0.01001,0.00299,0.00034,0.00603,0.01001,0.00146
VO:_VO_0012408	1	l2	0.00311,0.00943,0.00426,-0.00218,0.00225,0.00943,0.00426,-0.00218,0.00225,0.00311,0.00426,-0.00218,0.00225,0.00311,0.00943,-0.00218,0.00225,0.00311,0.00943,0.00426
VO:_VO_0012408	1	l3	0.00132,0.00993,0.00099,-0.00137,-0.00031,0.00993,0.00099,-0.00137,-0.00031,0.00132,0.00099,-0.00137,-0.00031,0.00132,0.00993,-0.00137,-0.00031,0.00132,0.00993,0.00099
VO:_VO_0012408	1	l4	0.00761,0.01257,0.00179,-0.00184,0.00135,0.01257,0.00179,-0.00184,0.00135,0.00761,0.00179,-0.00184,0.00135,0.00761,0.01257,-0.00184,0.00135,0.00761,0.01257,0.00179
VO:_VO_0012408	1	l5	0.00368,0.00938,0.00477,0.00147,0.00066,0.00938,0.00477,0.00147,0.00066,0.00368,0.00477,0.00147,0.00066,0.00368,0.00938,0.00147,0.00066,0.00368,0.00938,0.00477
VO:_VO_0012408	1	l6	0.00667,0.00696,0.00364,0.00197,-0.00354,0.00696,0.00364,0.00197,-0.00354,0.00667,0.00364,0.00197,-0.00354,0.00667,0.00696,0.00197,-0.00354,0.00667,0.00696,0.00364
VO:_VO_0012408	1	l7	0.00222,0.01218,0.00619,0.00188,0.00328,0.01218,0.00619,0.00188,0.00328,0.00222,0.00619,0.00188,0.00328,0.00222,0.01218,0.00188,0.00328,0.00222,0.01218,0.00619
VO:_VO_0012408	1	l8	0.00412,0.01114,0.00444,0.00270,0.00165,0.01114,0.00444,0.00270,0.00165,0.00412,0.00444,0.00270,0.00165,0.00412,0.01114,0.00270,0.00165,0.00412,0.01114,0.00444
VO:_VO_0012409	1	l1	0.00946,0.00663,0.00130,0.00118,0.00208,0.00663,0.00130,0.00118,0.00208,0.00946,0.00130,0.00118,0.00208,0.00946,0.00663,0.00118,0.00208,0.00946,0.00663,0.00130
VO:_VO_0012409	1	l2	0.00883,0.00279,0.00193,-0.00162,-0.00349,0.00279,0.00193,-0.00162,-0.00349,0.00883,0.00193,-0.00162,-0.00349,0.00883,0.00279,-0.00162,-0.00349,0.00883,0.00279,0.00193
VO:_VO_0012409	1	l3	0.00662,0.01191,0.00289,-0.00299,0.00179,0.01191,0.00289,-0.00299,0.00179,0.00662,0.00289,-0.00299,0.00179,0.00662,0.01191,-0.00299,0.00179,0.00662,0.01191,0.00289
VO:_VO_0012409	1	l4	0.01551,0.00956,0.00199,-0.00130,0.00006,0.00956,0.00199,-0.00130,0.00006,0.01551,0.00199,-0.00130,0.00006,0.01551,0.00956,-0.00130,0.00006,0.01551,0.00956,0.00199
VO:_VO_0012409	1	l5	0.00868,0.01270,0.00269,0.00056,0.00186,0.01270,0.00269,0.00056,0.00186,0.00868,0.00269,0.00056,0.00186,0.00868,0.01270,0.00056,0.00186,0.00868,0.01270,0.00269
VO:_VO_0012409	1	l6	0.00893,0.00884,0.00351,0.00451,-0.00259,0.00884,0.00351,0.00451,-0.00259,0.00893,0.00351,0.00451,-0.00259,0.00893,0.00884,0.00451,-0.00259,0.00893,0.00884,0.00351
VO:_VO_0012409	1	l7	0.01023,0.00750,0.00277,0.00061,0.00261,0.00750,0.00277,0.00061,0.00261,0.01023,0.00277,0.00061,0.00261,0.01023,0.00750,0.00061,0.00261,0.01023,0.00750,0.00277
VO:_VO_0012409	1	l8	0.00894,0.00783,0.00463,-0.00468,0.00577,0.00783,0.00463,-0.00468,0.00577,0.00894,0.00463,-0.00468,0.00577,0.00894,0.00783,-0.00468,0.00577,0.00894,0.00783,0.00463
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l1	0.01871,0.01060,-0.00010,-0.00819,-0.00215,0.01060,-0.00010,-0.00819,-0.00215,0.01871,-0.00010,-0.00819,-0.00215,0.01871,0.01060,-0.00819,-0.00215,0.01871,0.01060,-0.00010
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l2	0.01887,0.01664,0.00217,0.00142,0.00454,0.01664,0.00217,0.00142,0.00454,0.01887,0.00217,0.00142,0.00454,0.01887,0.01664,0.00142,0.00454,0.01887,0.01664,0.00217
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l3	0.00874,0.00733,0.00229,-0.00604,-0.00245,0.00733,0.00229,-0.00604,-0.00245,0.00874,0.00229,-0.00604,-0.00245,0.00874,0.00733,-0.00604,-0.00245,0.00874,0.00733,0.00229
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l4	0.01523,0.01152,0.00072,0.00466,-0.00041,0.01152,0.00072,0.00466,-0.00041,0.01523,0.00072,0.00466,-0.00041,0.01523,0.01152,0.00466,-0.00041,0.01523,0.01152,0.00072
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l5	0.00480,0.00756,0.00020,0.00285,-0.00670,0.00756,0.00020,0.00285,-0.00670,0.00480,0.00020,0.00285,-0.00670,0.00480,0.00756,0.00285,-0.00670,0.00480,0.00756,0.00020
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l6	0.00979,0.01060,-0.00074,-0.00162,0.00037,0.01060,-0.00074,-0.00162,0.00037,0.00979,-0.00074,-0.00162,0.00037,0.00979,0.01060,-0.00162,0.00037,0.00979,0.01060,-0.00074
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l7	0.00526,0.01396,0.00558,-0.00330,0.00042,0.01396,0.00558,-0.00330,0.00042,0.00526,0.00558,-0.00330,0.00042,0.00526,0.01396,-0.00330,0.00042,0.00526,0.01396,0.00558
NP_2171761_hypothetical_protein_Rv2660c_[Mycobacterium_tuberculosis_H37Rv]	1	l8	0.02128,0.01543,0.00324,-0.00739,0.00632,0.01543,0.00324,-0.00739,0.00632,0.02128,0.00324,-0.00739,0.00632,0.02128,0.01543,-0.00739,0.00632,0.02128,0.01543,0.00324
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l1	0.00071,0.00706,0.00717,0.00225,0.00176,0.00706,0.00717,0.00225,0.00176,0.00071,0.00717,0.00225,0.00176,0.00071,0.00706,0.00225,0.00176,0.00071,0.00706,0.00717
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l2	0.00142,0.00536,0.00763,-0.00555,-0.00128,0.00536,0.00763,-0.00555,-0.00128,0.00142,0.00763,-0.00555,-0.00128,0.00142,0.00536,-0.00555,-0.00128,0.00142,0.00536,0.00763
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l3	-0.00129,0.00786,0.00880,-0.00520,0.00422,0.00786,0.00880,-0.00520,0.00422,-0.00129,0.00880,-0.00520,0.00422,-0.00129,0.00786,-0.00520,0.00422,-0.00129,0.00786,0.00880
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l4	0.01014,0.00367,0.01059,0.00421,0.01344,0.00367,0.01059,0.00421,0.01344,0.01014,0.01059,0.00421,0.01344,0.01014,0.00367,0.00421,0.01344,0.01014,0.00367,0.01059
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l5	0.00230,0.00398,0.00644,-0.00263,-0.00371,0.00398,0.00644,-0.00263,-0.00371,0.00230,0.00644,-0.00263,-0.00371,0.00230,0.00398,-0.00263,-0.00371,0.00230,0.00398,0.00644
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l6	0.00270,0.00603,0.00701,0.00007,0.00295,0.00603,0.00701,0.00007,0.00295,0.00270,0.00701,0.00007,0.00295,0.00270,0.00603,0.00007,0.00295,0.00270,0.00603,0.00701
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l7	-0.00038,0.00896,0.00867,0.00068,0.00922,0.00896,0.00867,0.00068,0.00922,-0.00038,0.00867,0.00068,0.00922,-0.00038,0.00896,0.00068,0.00922,-0.00038,0.00896,0.00867
YP_0062042061_Phosphoesterase_PAphosphatase_related_protein_(plasmid)_[Bacillus_anthracis_str_H9401]	1	l8	0.00022,0.00677,0.00358,0.00690,-0.00241,0.00677,0.00358,0.00690,-0.00241,0.00022,0.00358,0.00690,-0.00241,0.00022,0.00677,0.00690,-0.00241,0.00022,0.00677,0.00358
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l1	0.00712,0.00783,0.00305,0.00094,0.00224,0.00783,0.00305,0.00094,0.00224,0.00712,0.00305,0.00094,0.00224,0.00712,0.00783,0.00094,0.00224,0.00712,0.00783,0.00305
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l2	0.00297,0.00621,0.00328,0.00099,-0.00651,0.00621,0.00328,0.00099,-0.00651,0.00297,0.00328,0.00099,-0.00651,0.00297,0.00621,0.00099,-0.00651,0.00297,0.00621,0.00328
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l3	0.00764,0.00655,0.00512,-0.00061,0.00108,0.00655,0.00512,-0.00061,0.00108,0.00764,0.00512,-0.00061,0.00108,0.00764,0.00655,-0.00061,0.00108,0.00764,0.00655,0.00512
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l4	0.00168,0.00850,0.00551,-0.00011,0.00299,0.00850,0.00551,-0.00011,0.00299,0.00168,0.00551,-0.00011,0.00299,0.00168,0.00850,-0.00011,0.00299,0.00168,0.00850,0.00551
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l5	0.00457,0.00663,0.00385,-0.00148,-0.00458,0.00663,0.00385,-0.00148,-0.00458,0.00457,0.00385,-0.00148,-0.00458,0.00457,0.00663,-0.00148,-0.00458,0.00457,0.00663,0.00385
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l6	0.00625,0.00568,0.00307,0.00044,-0.00274,0.00568,0.00307,0.00044,-0.00274,0.00625,0.00307,0.00044,-0.00274,0.00625,0.00568,0.00044,-0.00274,0.00625,0.00568,0.00307
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l7	0.00590,0.00637,0.00579,0.00298,0.00603,0.00637,0.00579,0.00298,0.00603,0.00590,0.00579,0.00298,0.00603,0.00590,0.00637,0.00298,0.00603,0.00590,0.00637,0.00579
AAL556661_ApxIA_[Actinobacillus_pleuropneumoniae]	1	l8	0.00394,0.00706,0.00447,0.00038,0.00358,0.00706,0.00447,0.00038,0.00358,0.00394,0.00447,0.00038,0.00358,0.00394,0.00706,0.00038,0.00358,0.00394,0.00706,0.00447
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l1	0.00847,0.00706,0.00279,0.00139,0.00090,0.00706,0.00279,0.00139,0.00090,0.00847,0.00279,0.00139,0.00090,0.00847,0.00706,0.00139,0.00090,0.00847,0.00706,0.00279
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l2	0.00247,0.00540,0.00264,-0.00112,-0.00572,0.00540,0.00264,-0.00112,-0.00572,0.00247,0.00264,-0.00112,-0.00572,0.00247,0.00540,-0.00112,-0.00572,0.00247,0.00540,0.00264
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l3	0.00962,0.00705,0.00512,0.00006,0.00289,0.00705,0.00512,0.00006,0.00289,0.00962,0.00512,0.00006,0.00289,0.00962,0.00705,0.00006,0.00289,0.00962,0.00705,0.00512
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l4	0.00417,0.00754,0.00468,0.00229,0.00431,0.00754,0.00468,0.00229,0.00431,0.00417,0.00468,0.00229,0.00431,0.00417,0.00754,0.00229,0.00431,0.00417,0.00754,0.00468
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l5	0.00496,0.00666,0.00470,-0.00128,-0.00440,0.00666,0.00470,-0.00128,-0.00440,0.00496,0.00470,-0.00128,-0.00440,0.00496,0.00666,-0.00128,-0.00440,0.00496,0.00666,0.00470
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l6	0.00479,0.00438,0.00456,-0.00055,-0.00313,0.00438,0.00456,-0.00055,-0.00313,0.00479,0.00456,-0.00055,-0.00313,0.00479,0.00438,-0.00055,-0.00313,0.00479,0.00438,0.00456
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l7	0.00421,0.00470,0.00548,0.00283,0.00679,0.00470,0.00548,0.00283,0.00679,0.00421,0.00548,0.00283,0.00679,0.00421,0.00470,0.00283,0.00679,0.00421,0.00470,0.00548
AAK500521_RTX_toxin_IIA_[Actinobacillus_pleuropneumoniae]	1	l8	0.00805,0.00599,0.00398,0.00183,0.00197,0.00599,0.00398,0.00183,0.00197,0.00805,0.00398,0.00183,0.00197,0.00805,0.00599,0.00183,0.00197,0.00805,0.00599,0.00398
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l1	0.00341,0.00315,0.00961,-0.00478,-0.00521,0.00315,0.00961,-0.00478,-0.00521,0.00341,0.00961,-0.00478,-0.00521,0.00341,0.00315,-0.00478,-0.00521,0.00341,0.00315,0.00961
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l2	0.00545,0.00262,0.00329,-0.00637,-0.00044,0.00262,0.00329,-0.00637,-0.00044,0.00545,0.00329,-0.00637,-0.00044,0.00545,0.00262,-0.00637,-0.00044,0.00545,0.00262,0.00329
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l3	-0.00262,0.00998,0.00753,0.00555,-0.00261,0.00998,0.00753,0.00555,-0.00261,-0.00262,0.00753,0.00555,-0.00261,-0.00262,0.00998,0.00555,-0.00261,-0.00262,0.00998,0.00753
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l4	-0.00197,0.00827,0.00712,0.00034,0.00054,0.00827,0.00712,0.00034,0.00054,-0.00197,0.00712,0.00034,0.00054,-0.00197,0.00827,0.00034,0.00054,-0.00197,0.00827,0.00712
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l5	0.00202,0.00752,0.00898,-0.00330,0.00178,0.00752,0.00898,-0.00330,0.00178,0.00202,0.00898,-0.00330,0.00178,0.00202,0.00752,-0.00330,0.00178,0.00202,0.00752,0.00898
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l6	0.00425,0.00622,0.01052,0.00738,0.00480,0.00622,0.01052,0.00738,0.00480,0.00425,0.01052,0.00738,0.00480,0.00425,0.00622,0.00738,0.00480,0.00425,0.00622,0.01052
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l7	-0.00088,0.00931,0.00561,-0.00427,0.00757,0.00931,0.00561,-0.00427,0.00757,-0.00088,0.00561,-0.00427,0.00757,-0.00088,0.00931,-0.00427,0.00757,-0.00088,0.00931,0.00561
EIK347041_extracellular_fibrinogenbinding_protein_Efb_[Staphylococcus_aureus_subsp_aureus_VRS11b]	1	l8	0.00486,0.00317,0.00850,-0.00000,0.00017,0.00317,0.00850,-0.00000,0.00017,0.00486,0.00850,-0.00000,0.00017,0.00486,0.00317,-0.00000,0.00017,0.00486,0.00317,0.00850
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l1	0.00167,0.01490,0.00193,0.00255,-0.00271,0.01490,0.00193,0.00255,-0.00271,0.00167,0.00193,0.00255,-0.00271,0.00167,0.01490,0.00255,-0.00271,0.00167,0.01490,0.00193
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l2	0.00172,0.00708,0.00333,0.00186,-0.00946,0.00708,0.00333,0.00186,-0.00946,0.00172,0.00333,0.00186,-0.00946,0.00172,0.00708,0.00186,-0.00946,0.00172,0.00708,0.00333
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l3	-0.00731,0.01013,0.00097,0.00032,-0.00073,0.01013,0.00097,0.00032,-0.00073,-0.00731,0.00097,0.00032,-0.00073,-0.00731,0.01013,0.00032,-0.00073,-0.00731,0.01013,0.00097
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l4	0.00045,0.01032,0.00257,-0.00472,0.00068,0.01032,0.00257,-0.00472,0.00068,0.00045,0.00257,-0.00472,0.00068,0.00045,0.01032,-0.00472,0.00068,0.00045,0.01032,0.00257
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l5	0.00087,0.00800,0.00478,-0.00080,-0.00538,0.00800,0.00478,-0.00080,-0.00538,0.00087,0.00478,-0.00080,-0.00538,0.00087,0.00800,-0.00080,-0.00538,0.00087,0.00800,0.00478
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l6	-0.00391,0.00470,0.00092,0.00336,0.00366,0.00470,0.00092,0.00336,0.00366,-0.00391,0.00092,0.00336,0.00366,-0.00391,0.00470,0.00336,0.00366,-0.00391,0.00470,0.00092
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l7	0.00018,0.00563,-0.00487,0.00171,-0.00803,0.00563,-0.00487,0.00171,-0.00803,0.00018,-0.00487,0.00171,-0.00803,0.00018,0.00563,0.00171,-0.00803,0.00018,0.00563,-0.00487
NP_2163921_bacterioferritin_BfrA_[Mycobacterium_tuberculosis_H37Rv]	1	l8	0.00095,0.01151,-0.00031,0.00226,-0.00651,0.01151,-0.00031,0.00226,-0.00651,0.00095,-0.00031,0.00226,-0.00651,0.00095,0.01151,0.00226,-0.00651,0.00095,0.01151,-0.00031
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l1	0.01198,0.00055,0.00385,-0.00062,-0.00145,0.00055,0.00385,-0.00062,-0.00145,0.01198,0.00385,-0.00062,-0.00145,0.01198,0.00055,-0.00062,-0.00145,0.01198,0.00055,0.00385
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l2	0.00818,0.00710,-0.00053,-0.00005,0.00003,0.00710,-0.00053,-0.00005,0.00003,0.00818,-0.00053,-0.00005,0.00003,0.00818,0.00710,-0.00005,0.00003,0.00818,0.00710,-0.00053
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l3	0.01312,0.00201,0.00227,0.00023,-0.00194,0.00201,0.00227,0.00023,-0.00194,0.01312,0.00227,0.00023,-0.00194,0.01312,0.00201,0.00023,-0.00194,0.01312,0.00201,0.00227
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l4	0.00737,0.00454,0.00070,0.00059,0.00094,0.00454,0.00070,0.00059,0.00094,0.00737,0.00070,0.00059,0.00094,0.00737,0.00454,0.00059,0.00094,0.00737,0.00454,0.00070
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l5	0.00954,0.00301,0.00437,0.00587,-0.00340,0.00301,0.00437,0.00587,-0.00340,0.00954,0.00437,0.00587,-0.00340,0.00954,0.00301,0.00587,-0.00340,0.00954,0.00301,0.00437
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l6	0.00281,0.00263,0.00398,-0.00021,-0.00363,0.00263,0.00398,-0.00021,-0.00363,0.00281,0.00398,-0.00021,-0.00363,0.00281,0.00263,-0.00021,-0.00363,0.00281,0.00263,0.00398
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l7	0.00892,0.00091,0.00057,0.00262,0.00037,0.00091,0.00057,0.00262,0.00037,0.00892,0.00057,0.00262,0.00037,0.00892,0.00091,0.00262,0.00037,0.00892,0.00091,0.00057
CAA442681_protein_or_antigen_85B_[Mycobacterium_tuberculosis_variant_bovis]	1	l8	0.00925,0.00041,0.00010,0.00383,0.00226,0.00041,0.00010,0.00383,0.00226,0.00925,0.00010,0.00383,0.00226,0.00925,0.00041,0.00383,0.00226,0.00925,0.00041,0.00010
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l1	0.00034,0.00152,0.00466,-0.00238,-0.00176,0.00152,0.00466,-0.00238,-0.00176,0.00034,0.00466,-0.00238,-0.00176,0.00034,0.00152,-0.00238,-0.00176,0.00034,0.00152,0.00466
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l2	0.00404,0.00283,0.00314,-0.00129,-0.00426,0.00283,0.00314,-0.00129,-0.00426,0.00404,0.00314,-0.00129,-0.00426,0.00404,0.00283,-0.00129,-0.00426,0.00404,0.00283,0.00314
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l3	-0.00220,0.00391,0.00396,-0.00019,0.00281,0.00391,0.00396,-0.00019,0.00281,-0.00220,0.00396,-0.00019,0.00281,-0.00220,0.00391,-0.00019,0.00281,-0.00220,0.00391,0.00396
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l4	-0.00002,0.00087,0.00541,0.00008,-0.00399,0.00087,0.00541,0.00008,-0.00399,-0.00002,0.00541,0.00008,-0.00399,-0.00002,0.00087,0.00008,-0.00399,-0.00002,0.00087,0.00541
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l5	-0.00433,0.00473,0.00434,-0.00269,0.00567,0.00473,0.00434,-0.00269,0.00567,-0.00433,0.00434,-0.00269,0.00567,-0.00433,0.00473,-0.00269,0.00567,-0.00433,0.00473,0.00434
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l6	-0.00077,0.00393,0.00411,0.00076,0.00631,0.00393,0.00411,0.00076,0.00631,-0.00077,0.00411,0.00076,0.00631,-0.00077,0.00393,0.00076,0.00631,-0.00077,0.00393,0.00411
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l7	0.00173,0.00348,0.00766,-0.00006,-0.00504,0.00348,0.00766,-0.00006,-0.00504,0.00173,0.00766,-0.00006,-0.00504,0.00173,0.00348,-0.00006,-0.00504,0.00173,0.00348,0.00766
WP_0804896101_NEAT_domaincontaining_leucinerich_repeat_protein_[Bacillus_anthracis]	1	l8	0.00042,0.00475,0.00408,-0.00164,0.00102,0.00475,0.00408,-0.00164,0.00102,0.00042,0.00408,-0.00164,0.00102,0.00042,0.00475,-0.00164,0.00102,0.00042,0.00475,0.00408
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	l1	0.00575,0.00920,0.00201,0.00218,-0.00042,0.00920,0.00201,0.00218,-0.00042,0.00575,0.00201,0.00218,-0.00042,0.00575,0.00920,0.00218,-0.00042,0.00575,0.00920,0.00201
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	l2	0.00255,0.00460,0.00315,-0.00055,-0.00670,0.00460,0.00315,-0.00055,-0.00670,0.00255,0.00315,-0.00055,-0.00670,0.00255,0.00460,-0.00055,-0.00670,0.00255,0.00460,0.00315
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	l3	0.00288,0.00520,0.00182,-0.00300,0.00883,0.00520,0.00182,-0.00300,0.00883,0.00288,0.00182,-0.00300,0.00883,0.00288,0.00520,-0.00300,0.00883,0.00288,0.00520,0.00182
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	l4	0.00592,0.00236,0.00339,-0.00293,0.00820,0.00236,0.00339,-0.00293,0.00820,0.00592,0.00339,-0.00293,0.00820,0.00592,0.00236,-0.00293,0.00820,0.00592,0.00236,0.00339
WP_0474015141_Slayer_protein_[Bacillus_anthracis]	1	l5	0.00644,0.00252,0.00402,-0.00280,-0.00167,0.00252,0.00402,-0.00280,-0.00167,0.00644,0.00402,-0.00280,-0.00167,0.00644,0.00252,-0.00280,-0.00167,0.00644,0.00252,0.00402
